period,kind,part,code,measure,independent,primary,difference,status
2024-07,monthly,Part_2,C_999,p75,26.86000076837046,26.8600007684,-2.9540814239226165e-11,VERIFIED
2024-07,monthly,Part_2,C_999,p92,44.108175717852696,44.1081757179,-4.730082991954987e-11,VERIFIED
2024-07,monthly,Part_2,C_999,p95,49.418164443612824,49.4181644436,1.2825296380469808e-11,VERIFIED
2024-08,monthly,Part_2,C_100,p50,15.020492186768973,15.0204921868,-3.1027624913804175e-11,VERIFIED
2024-08,monthly,Part_2,C_100,p75,28.85476866544179,28.8547686654,4.178701829005149e-11,VERIFIED
2024-08,monthly,Part_2,C_100,p92,46.422693649685975,46.4226936497,-1.4026113603904378e-11,VERIFIED
2024-08,monthly,Part_2,C_100,p95,51.44245630174792,51.4424563017,4.7919002099661157e-11,VERIFIED
2024-08,monthly,Part_2,C_110,p50,15.07149073187712,15.0714907319,-2.2881252448314626e-11,VERIFIED
2024-08,monthly,Part_2,C_110,p75,28.58285007675251,28.5828500768,-4.7489123744526296e-11,VERIFIED
2024-08,monthly,Part_2,C_110,p92,46.406554872986895,46.406554873,-1.3102408047416247e-11,VERIFIED
2024-08,monthly,Part_2,C_110,p95,51.40039452309119,51.4003945231,-8.810729923425242e-12,VERIFIED
2024-08,monthly,Part_2,C_120,p50,18.68230407624445,18.6823040762,4.444800083547307e-11,VERIFIED
2024-08,monthly,Part_2,C_120,p75,32.19362944162437,32.1936294416,2.4364510409213835e-11,VERIFIED
2024-08,monthly,Part_2,C_120,p92,48.8712907744647,48.8712907745,-3.529976311256178e-11,VERIFIED
2024-08,monthly,Part_2,C_120,p95,53.98590757069019,53.9859075707,-9.812595180846984e-12,VERIFIED
2024-08,monthly,Part_2,C_130,p50,11.927441161742614,11.9274411617,4.261480057721201e-11,VERIFIED
2024-08,monthly,Part_2,C_130,p75,23.38614057698027,23.386140577,-1.9728219058379182e-11,VERIFIED
2024-08,monthly,Part_2,C_130,p92,39.60890976514216,39.6089097651,4.2156500512646744e-11,VERIFIED
2024-08,monthly,Part_2,C_130,p95,44.72124105011934,44.7212410501,1.9340973267389927e-11,VERIFIED
2024-08,monthly,Part_2,C_301,p50,13.595075713790314,13.5950757138,-9.686473845249566e-12,VERIFIED
2024-08,monthly,Part_2,C_301,p75,25.755784668660475,25.7557846687,-3.952393967665557e-11,VERIFIED
2024-08,monthly,Part_2,C_301,p92,41.70839762611277,41.7083976261,1.2768452961609e-11,VERIFIED
2024-08,monthly,Part_2,C_301,p95,46.49301388266904,46.4930138827,-3.0958346997067565e-11,VERIFIED
2024-08,monthly,Part_2,C_320,p50,14.577869861327644,14.5778698613,2.7643665134746698e-11,VERIFIED
2024-08,monthly,Part_2,C_320,p75,26.50248810038944,26.5024881004,-1.056221776707389e-11,VERIFIED
2024-08,monthly,Part_2,C_320,p92,41.71647900466564,41.7164790047,-3.4354741274000844e-11,VERIFIED
2024-08,monthly,Part_2,C_320,p95,46.259272497897385,46.2592724979,-2.6147972675971687e-12,VERIFIED
2024-08,monthly,Part_2,C_400,p50,16.691972818008068,16.691972818,8.068212764555938e-12,VERIFIED
2024-08,monthly,Part_2,C_400,p75,30.121915311273135,30.1219153113,-2.6865620839089388e-11,VERIFIED
2024-08,monthly,Part_2,C_400,p92,45.88904552129222,45.8890455213,-7.780442956573097e-12,VERIFIED
2024-08,monthly,Part_2,C_400,p95,49.93453403833443,49.9345340383,3.4425795547576854e-11,VERIFIED
2024-08,monthly,Part_2,C_999,p50,14.597603885797334,14.5976038858,-2.666311615939776e-12,VERIFIED
2024-08,monthly,Part_2,C_999,p75,27.422709815635695,27.4227098156,3.569411433090863e-11,VERIFIED
2024-08,monthly,Part_2,C_999,p92,44.37408003153953,44.3740800315,3.9527492390334373e-11,VERIFIED
2024-08,monthly,Part_2,C_999,p95,49.266908317749824,49.2669083177,4.9823256631498225e-11,VERIFIED
2024-09,monthly,Part_2,C_100,p50,14.669510916197922,14.6695109162,-2.078337502098293e-12,VERIFIED
2024-09,monthly,Part_2,C_100,p75,28.35810810810811,28.3581081081,8.107292615022743e-12,VERIFIED
2024-09,monthly,Part_2,C_100,p92,45.45168539325844,45.4516853933,-4.155964461460826e-11,VERIFIED
2024-09,monthly,Part_2,C_100,p95,50.309995644599304,50.3099956446,-6.963318810448982e-13,VERIFIED
2024-09,monthly,Part_2,C_110,p50,14.823143126092608,14.8231431261,-7.391420808744442e-12,VERIFIED
2024-09,monthly,Part_2,C_110,p75,28.068807147051423,28.0688071471,-4.857625413023925e-11,VERIFIED
2024-09,monthly,Part_2,C_110,p92,45.68107788366744,45.6810778837,-3.255706815252779e-11,VERIFIED
2024-09,monthly,Part_2,C_110,p95,50.55444027517196,50.5544402752,-2.8038016353093553e-11,VERIFIED
2024-09,monthly,Part_2,C_120,p50,18.62878682601445,18.628786826,1.4452439245360438e-11,VERIFIED
2024-09,monthly,Part_2,C_120,p75,31.93992857142857,31.9399285714,2.857092340491363e-11,VERIFIED
2024-09,monthly,Part_2,C_120,p92,47.41305831019437,47.4130583102,-5.6274984672199935e-12,VERIFIED
2024-09,monthly,Part_2,C_120,p95,51.885809399477814,51.8858093995,-2.2183144210430328e-11,VERIFIED
2024-09,monthly,Part_2,C_130,p50,11.914200553544816,11.9142005535,4.481570670122892e-11,VERIFIED
2024-09,monthly,Part_2,C_130,p75,23.114953090240835,23.1149530902,4.083489102413296e-11,VERIFIED
2024-09,monthly,Part_2,C_130,p92,38.1134082397004,38.1134082397,3.979039320256561e-13,VERIFIED
2024-09,monthly,Part_2,C_130,p95,44.303099241674886,44.3030992417,-2.511058028176194e-11,VERIFIED
2024-09,monthly,Part_2,C_301,p50,13.347799395542124,13.3477993955,4.212452608953754e-11,VERIFIED
2024-09,monthly,Part_2,C_301,p75,25.215818363273453,25.2158183633,-2.6545876607997343e-11,VERIFIED
2024-09,monthly,Part_2,C_301,p92,40.91338830584709,40.9133883058,4.709477252617944e-11,VERIFIED
2024-09,monthly,Part_2,C_301,p95,45.80109011627908,45.8010901163,-2.092548356813495e-11,VERIFIED
2024-09,monthly,Part_2,C_320,p50,14.45035338734701,14.4503533873,4.700950739788823e-11,VERIFIED
2024-09,monthly,Part_2,C_320,p75,26.428861788617887,26.4288617886,1.7887913372760522e-11,VERIFIED
2024-09,monthly,Part_2,C_320,p92,41.48987512007685,41.4898751201,-2.3149482331064064e-11,VERIFIED
2024-09,monthly,Part_2,C_320,p95,45.90832672482156,45.9083267248,2.156497203031904e-11,VERIFIED
2024-09,monthly,Part_2,C_400,p50,16.182610210838124,16.1826102108,3.8124170487208175e-11,VERIFIED
2024-09,monthly,Part_2,C_400,p75,29.808481152993348,29.808481153,-6.650680006714538e-12,VERIFIED
2024-09,monthly,Part_2,C_400,p92,45.4926853707415,45.4926853707,4.149569576838985e-11,VERIFIED
2024-09,monthly,Part_2,C_400,p95,49.61264290517821,49.6126429052,-2.1785240278404672e-11,VERIFIED
2024-09,monthly,Part_2,C_999,p50,14.404317951279683,14.4043179513,-2.0316193172220665e-11,VERIFIED
2024-09,monthly,Part_2,C_999,p75,27.29329230960346,27.2932923096,3.4567904094728874e-12,VERIFIED
2024-09,monthly,Part_2,C_999,p92,43.69890949472516,43.6989094947,2.5160318273265148e-11,VERIFIED
2024-09,monthly,Part_2,C_999,p95,48.4681925538399,48.4681925538,3.9896974612929625e-11,VERIFIED
2024-10,monthly,Part_2,C_100,p50,14.506725993377485,14.5067259934,-2.2515322939398175e-11,VERIFIED
2024-10,monthly,Part_2,C_100,p75,27.748176956733108,27.7481769567,3.310773877274187e-11,VERIFIED
2024-10,monthly,Part_2,C_100,p92,44.816700143472055,44.8167001435,-2.794564579744474e-11,VERIFIED
2024-10,monthly,Part_2,C_100,p95,49.77788378143972,49.7778837814,3.97193389289896e-11,VERIFIED
2024-10,monthly,Part_2,C_110,p50,14.632733148661126,14.6327331487,-3.887379307343508e-11,VERIFIED
2024-10,monthly,Part_2,C_110,p75,27.257284059895255,27.2572840599,-4.746425474877469e-12,VERIFIED
2024-10,monthly,Part_2,C_110,p92,44.966145634769376,44.9661456348,-3.062439191126032e-11,VERIFIED
2024-10,monthly,Part_2,C_110,p95,50.09186712485682,50.0918671249,-4.317968205214129e-11,VERIFIED
2024-10,monthly,Part_2,C_120,p50,18.60598259608412,18.6059825961,-1.587707743055944e-11,VERIFIED
2024-10,monthly,Part_2,C_120,p75,32.283375996849465,32.2833759968,4.9467985263618175e-11,VERIFIED
2024-10,monthly,Part_2,C_120,p92,47.17059148264984,47.1705914826,4.983746748621343e-11,VERIFIED
2024-10,monthly,Part_2,C_120,p95,51.25628187919464,51.2562818792,-5.364597654988756e-12,VERIFIED
2024-10,monthly,Part_2,C_130,p50,11.48654957110346,11.4865495711,3.460343123151688e-12,VERIFIED
2024-10,monthly,Part_2,C_130,p75,23.00939811010682,23.0093981101,6.817657549618161e-12,VERIFIED
2024-10,monthly,Part_2,C_130,p92,37.90205754141238,37.9020575414,1.2384759884298546e-11,VERIFIED
2024-10,monthly,Part_2,C_130,p95,42.50205861828333,42.5020586183,-1.666933258093195e-11,VERIFIED
2024-10,monthly,Part_2,C_301,p50,13.050909961685823,13.0509099617,-1.4177103935253399e-11,VERIFIED
2024-10,monthly,Part_2,C_301,p75,24.91331188266986,24.9133118827,-3.014122285094345e-11,VERIFIED
2024-10,monthly,Part_2,C_301,p92,39.67475000000001,39.67475,7.105427357601002e-15,VERIFIED
2024-10,monthly,Part_2,C_301,p95,45.02865883504649,45.028658835,4.6490811200783355e-11,VERIFIED
2024-10,monthly,Part_2,C_320,p50,14.137328996460344,14.1373289965,-3.965716643961059e-11,VERIFIED
2024-10,monthly,Part_2,C_320,p75,26.205316256439612,26.2053162564,3.9612757518625585e-11,VERIFIED
2024-10,monthly,Part_2,C_320,p92,40.71349716446125,40.7134971645,-3.874589538099826e-11,VERIFIED
2024-10,monthly,Part_2,C_320,p95,45.98743380855396,45.9874338086,-4.604316927725449e-11,VERIFIED
2024-10,monthly,Part_2,C_400,p50,16.153043170559094,16.1530431706,-4.090594529770897e-11,VERIFIED
2024-10,monthly,Part_2,C_400,p75,29.424448473859172,29.4244484739,-4.0827785596775357e-11,VERIFIED
2024-10,monthly,Part_2,C_400,p92,45.26408263649779,45.2640826365,-2.2097879082139116e-12,VERIFIED
2024-10,monthly,Part_2,C_400,p95,49.50656779661016,49.5065677966,1.0160761121369433e-11,VERIFIED
2024-10,monthly,Part_2,C_999,p50,14.22778882811205,14.2277888281,1.2050804798491299e-11,VERIFIED
2024-10,monthly,Part_2,C_999,p75,26.861634609285804,26.8616346093,-1.4196643860486802e-11,VERIFIED
2024-10,monthly,Part_2,C_999,p92,42.36446396439973,42.3644639644,-2.7000623958883807e-13,VERIFIED
2024-10,monthly,Part_2,C_999,p95,48.06904450426424,48.0690445043,-3.576161589080584e-11,VERIFIED
2024-11,monthly,Part_2,C_100,p50,14.418891379661709,14.4188913797,-3.82911480301118e-11,VERIFIED
2024-11,monthly,Part_2,C_100,p75,27.645460409611353,27.6454604096,1.1354472917446401e-11,VERIFIED
2024-11,monthly,Part_2,C_100,p92,43.65071382636657,43.6507138264,-3.3431035717512714e-11,VERIFIED
2024-11,monthly,Part_2,C_100,p95,49.09080629301866,49.090806293,1.865885224106023e-11,VERIFIED
2024-11,monthly,Part_2,C_110,p50,14.47732895613284,14.4773289561,3.284128524683183e-11,VERIFIED
2024-11,monthly,Part_2,C_110,p75,27.273970856102004,27.2739708561,2.0037305148434825e-12,VERIFIED
2024-11,monthly,Part_2,C_110,p92,43.490273656445765,43.4902736564,4.576605761030805e-11,VERIFIED
2024-11,monthly,Part_2,C_110,p95,49.28235668789809,49.2823566879,-1.9113599591946695e-12,VERIFIED
2024-11,monthly,Part_2,C_120,p50,18.35284443447709,18.3528444345,-2.291145051458443e-11,VERIFIED
2024-11,monthly,Part_2,C_120,p75,32.012251525290296,32.0122515253,-9.706013770482969e-12,VERIFIED
2024-11,monthly,Part_2,C_120,p92,46.035366321442275,46.0353663214,4.227729277772596e-11,VERIFIED
2024-11,monthly,Part_2,C_120,p95,51.076407154129406,51.0764071541,2.9402258405752946e-11,VERIFIED
2024-11,monthly,Part_2,C_130,p50,11.017477247695783,11.0174772477,-4.217071136736195e-12,VERIFIED
2024-11,monthly,Part_2,C_130,p75,22.68679359157248,22.6867935916,-2.751932015598868e-11,VERIFIED
2024-11,monthly,Part_2,C_130,p92,37.766460422445064,37.7664604224,4.5062620301905554e-11,VERIFIED
2024-11,monthly,Part_2,C_130,p95,42.45221712538226,42.4522171254,-1.77351466845721e-11,VERIFIED
2024-11,monthly,Part_2,C_301,p50,12.653426291165948,12.6534262912,-3.40527606113028e-11,VERIFIED
2024-11,monthly,Part_2,C_301,p75,24.598188194038578,24.598188194,3.857891783809464e-11,VERIFIED
2024-11,monthly,Part_2,C_301,p92,39.20549915966388,39.2054991597,-3.611688725868589e-11,VERIFIED
2024-11,monthly,Part_2,C_301,p95,44.00941854877462,44.0094185488,-2.538058652135078e-11,VERIFIED
2024-11,monthly,Part_2,C_320,p50,13.956825856246985,13.9568258562,4.6984638402136625e-11,VERIFIED
2024-11,monthly,Part_2,C_320,p75,26.12416299980869,26.1241629998,8.689937658346025e-12,VERIFIED
2024-11,monthly,Part_2,C_320,p92,40.93443837279904,40.9344383728,-9.592326932761353e-13,VERIFIED
2024-11,monthly,Part_2,C_320,p95,45.45997392438069,45.4599739244,-1.9312551557959523e-11,VERIFIED
2024-11,monthly,Part_2,C_400,p50,15.99740793707544,15.9974079371,-2.4559909661547863e-11,VERIFIED
2024-11,monthly,Part_2,C_400,p75,29.245856840620593,29.2458568406,2.0595081196006504e-11,VERIFIED
2024-11,monthly,Part_2,C_400,p92,43.99677803203662,43.996778032,3.6621372601075564e-11,VERIFIED
2024-11,monthly,Part_2,C_400,p95,48.97381679389309,48.9738167939,-6.906475391588174e-12,VERIFIED
2024-11,monthly,Part_2,C_999,p50,13.997676015951132,13.997676016,-4.886757665190089e-11,VERIFIED
2024-11,monthly,Part_2,C_999,p75,26.828068132582324,26.8280681326,-1.7674750552032492e-11,VERIFIED
2024-11,monthly,Part_2,C_999,p92,42.23204572384471,42.2320457238,4.4714454361383105e-11,VERIFIED
2024-11,monthly,Part_2,C_999,p95,46.69710435236107,46.6971043524,-3.892353106493829e-11,VERIFIED
2024-12,monthly,Part_2,C_100,p50,14.673089958361576,14.6730899584,-3.842437479306682e-11,VERIFIED
2024-12,monthly,Part_2,C_100,p75,28.115846634852723,28.1158466349,-4.7275960923798266e-11,VERIFIED
2024-12,monthly,Part_2,C_100,p92,44.211935266352,44.2119352664,-4.799716180059477e-11,VERIFIED
2024-12,monthly,Part_2,C_100,p95,48.73251895534962,48.7325189553,4.9617199238127796e-11,VERIFIED
2024-12,monthly,Part_2,C_110,p50,14.999468391441102,14.9994683914,4.1101344550042995e-11,VERIFIED
2024-12,monthly,Part_2,C_110,p75,27.9327136408844,27.9327136409,-1.5599965763613e-11,VERIFIED
2024-12,monthly,Part_2,C_110,p92,43.98933333333335,43.9893333333,3.33457705892215e-11,VERIFIED
2024-12,monthly,Part_2,C_110,p95,48.74529932112732,48.7452993211,2.7320368189975852e-11,VERIFIED
2024-12,monthly,Part_2,C_120,p50,18.48866156016932,18.4886615602,-3.0681235330121126e-11,VERIFIED
2024-12,monthly,Part_2,C_120,p75,32.72213168187744,32.7221316819,-2.255973186038318e-11,VERIFIED
2024-12,monthly,Part_2,C_120,p92,46.786944868532665,46.7869448685,3.2663649562891806e-11,VERIFIED
2024-12,monthly,Part_2,C_120,p95,50.51019859813085,50.5101985981,3.085176558670355e-11,VERIFIED
2024-12,monthly,Part_2,C_130,p50,11.515309010446147,11.5153090104,4.614797433077911e-11,VERIFIED
2024-12,monthly,Part_2,C_130,p75,22.98599956587801,22.9859995659,-2.19877449580963e-11,VERIFIED
2024-12,monthly,Part_2,C_130,p92,38.18894339622641,38.1889433962,2.6410873488202924e-11,VERIFIED
2024-12,monthly,Part_2,C_130,p95,43.26764802093554,43.2676480209,3.554134764272021e-11,VERIFIED
2024-12,monthly,Part_2,C_301,p50,13.031474175035868,13.031474175,3.586819730116986e-11,VERIFIED
2024-12,monthly,Part_2,C_301,p75,24.837942639742465,24.8379426397,4.246558660270239e-11,VERIFIED
2024-12,monthly,Part_2,C_301,p92,39.24645294725957,39.2464529473,-4.04298816647497e-11,VERIFIED
2024-12,monthly,Part_2,C_301,p95,43.99953723180478,43.9995372318,4.781952611665474e-12,VERIFIED
2024-12,monthly,Part_2,C_320,p50,13.93204676351758,13.9320467635,1.757882728270488e-11,VERIFIED
2024-12,monthly,Part_2,C_320,p75,26.398262548262547,26.3982625483,-3.745270760191488e-11,VERIFIED
2024-12,monthly,Part_2,C_320,p92,41.30746144721234,41.3074614472,1.234212732015294e-11,VERIFIED
2024-12,monthly,Part_2,C_320,p95,45.6573950976319,45.6573950976,3.18962634082709e-11,VERIFIED
2024-12,monthly,Part_2,C_400,p50,16.206053653370986,16.2060536534,-2.901501261476369e-11,VERIFIED
2024-12,monthly,Part_2,C_400,p75,29.71144729503625,29.711447295,3.625189037848031e-11,VERIFIED
2024-12,monthly,Part_2,C_400,p92,44.452558782849245,44.4525587828,4.9247717015532544e-11,VERIFIED
2024-12,monthly,Part_2,C_400,p95,48.28669871794872,48.2866987179,4.871480996371247e-11,VERIFIED
2024-12,monthly,Part_2,C_999,p50,14.213493830718049,14.2134938307,1.8049561845145945e-11,VERIFIED
2024-12,monthly,Part_2,C_999,p75,27.263490484390474,27.2634904844,-9.524825372864143e-12,VERIFIED
2024-12,monthly,Part_2,C_999,p92,42.734958528912,42.7349585289,1.2001066806988092e-11,VERIFIED
2024-12,monthly,Part_2,C_999,p95,47.17801122380919,47.1780112238,9.194423000735696e-12,VERIFIED
2025-01,monthly,Part_2,C_100,p50,14.810965630114566,14.8109656301,1.4566126083082054e-11,VERIFIED
2025-01,monthly,Part_2,C_100,p75,28.188733482066244,28.1887334821,-3.375788537596236e-11,VERIFIED
2025-01,monthly,Part_2,C_100,p92,43.92909176470589,43.9290917647,5.8903992794512305e-12,VERIFIED
2025-01,monthly,Part_2,C_100,p95,48.652568567696974,48.6525685677,-3.0269120543380268e-12,VERIFIED
2025-01,monthly,Part_2,C_110,p50,15.491516966067865,15.4915169661,-3.213607158158993e-11,VERIFIED
2025-01,monthly,Part_2,C_110,p75,28.178149213195944,28.1781492132,-4.057199021190172e-12,VERIFIED
2025-01,monthly,Part_2,C_110,p92,43.57782845810612,43.5778284581,6.117772954894463e-12,VERIFIED
2025-01,monthly,Part_2,C_110,p95,48.6232374567474,48.6232374567,4.7400305902556283e-11,VERIFIED
2025-01,monthly,Part_2,C_120,p50,18.241820609837525,18.2418206098,3.752376187549089e-11,VERIFIED
2025-01,monthly,Part_2,C_120,p75,32.754363397901535,32.7543633979,1.5347723092418164e-12,VERIFIED
2025-01,monthly,Part_2,C_120,p92,47.11574659071293,47.1157465907,1.2931877790833823e-11,VERIFIED
2025-01,monthly,Part_2,C_120,p95,50.83201521789254,50.8320152179,-7.460698725481052e-12,VERIFIED
2025-01,monthly,Part_2,C_130,p50,11.642398175976783,11.642398176,-2.3216983890961274e-11,VERIFIED
2025-01,monthly,Part_2,C_130,p75,22.664212463844333,22.6642124638,4.433431399775145e-11,VERIFIED
2025-01,monthly,Part_2,C_130,p92,38.3648923246825,38.3648923247,-1.7500667581771268e-11,VERIFIED
2025-01,monthly,Part_2,C_130,p95,43.027328029948535,43.0273280299,4.8537174279772444e-11,VERIFIED
2025-01,monthly,Part_2,C_301,p50,13.193898367952524,13.193898368,-4.7474912889811094e-11,VERIFIED
2025-01,monthly,Part_2,C_301,p75,24.745361635220124,24.7453616352,2.0126122990404838e-11,VERIFIED
2025-01,monthly,Part_2,C_301,p92,39.26130796670631,39.2613079667,6.30961949354969e-12,VERIFIED
2025-01,monthly,Part_2,C_301,p95,43.86111878453036,43.8611187845,3.036149109902908e-11,VERIFIED
2025-01,monthly,Part_2,C_320,p50,14.118392687764077,14.1183926878,-3.5923264363191265e-11,VERIFIED
2025-01,monthly,Part_2,C_320,p75,26.184533997199317,26.1845339972,-6.821210263296962e-13,VERIFIED
2025-01,monthly,Part_2,C_320,p92,40.93338993329291,40.9333899333,-7.0912165028858e-12,VERIFIED
2025-01,monthly,Part_2,C_320,p95,45.7166938110749,45.7166938111,-2.510347485440434e-11,VERIFIED
2025-01,monthly,Part_2,C_400,p50,16.48519076305221,16.4851907631,-4.779110440722434e-11,VERIFIED
2025-01,monthly,Part_2,C_400,p75,29.923718128327263,29.9237181283,2.7263524771115044e-11,VERIFIED
2025-01,monthly,Part_2,C_400,p92,44.682905138339926,44.6829051383,3.992539632236003e-11,VERIFIED
2025-01,monthly,Part_2,C_400,p95,48.63057218895542,48.630572189,-4.4579451241588686e-11,VERIFIED
2025-01,monthly,Part_2,C_999,p50,14.435403793538072,14.4354037935,3.807087978202617e-11,VERIFIED
2025-01,monthly,Part_2,C_999,p75,27.298616651470255,27.2986166515,-2.9746871632596594e-11,VERIFIED
2025-01,monthly,Part_2,C_999,p92,42.39696532481599,42.3969653248,1.5987211554602254e-11,VERIFIED
2025-01,monthly,Part_2,C_999,p95,47.2728363887928,47.2728363888,-7.204903340607416e-12,VERIFIED
2025-02,full,Part_1A,C_100,p50,16.413265306122447,16.4132653061,2.2446045022661565e-11,VERIFIED
2025-02,full,Part_1A,C_100,p75,37.92316017316017,37.9231601732,-3.9833025766711216e-11,VERIFIED
2025-02,full,Part_1A,C_100,p92,57.48879581151833,57.4887958115,1.8332002582610585e-11,VERIFIED
2025-02,full,Part_1A,C_100,p95,62.15122549019607,62.1512254902,-3.929301328753354e-12,VERIFIED
2025-02,full,Part_1A,C_110,p50,22.926748057713652,22.9267480577,1.3653078667630325e-11,VERIFIED
2025-02,full,Part_1A,C_110,p75,41.81669691470054,41.8166969147,5.400124791776761e-13,VERIFIED
2025-02,full,Part_1A,C_110,p92,59.95379537953795,59.9537953795,3.795008751694695e-11,VERIFIED
2025-02,full,Part_1A,C_110,p95,63.74304068522484,63.7430406852,2.4840574042173102e-11,VERIFIED
2025-02,full,Part_1A,C_120,p50,31.460176991150444,31.4601769912,-4.955680310558819e-11,VERIFIED
2025-02,full,Part_1A,C_120,p75,53.73969072164948,53.7396907216,4.948219611833338e-11,VERIFIED
2025-02,full,Part_1A,C_120,p92,64.80669683257919,64.8066968326,-2.0804691303055733e-11,VERIFIED
2025-02,full,Part_1A,C_120,p95,66.86815286624203,66.8681528662,4.2021497392852325e-11,VERIFIED
2025-02,full,Part_1A,C_130,p50,6.821316614420063,6.82131661442,6.306066779870889e-14,VERIFIED
2025-02,full,Part_1A,C_130,p75,16.937639198218264,16.9376391982,1.8264501022713375e-11,VERIFIED
2025-02,full,Part_1A,C_130,p92,38.548171206225696,38.5481712062,2.5693225325085223e-11,VERIFIED
2025-02,full,Part_1A,C_130,p95,46.73689320388347,46.7368932039,-1.653432946113753e-11,VERIFIED
2025-02,full,Part_1A,C_301,p50,4.039410828025478,4.03941082803,-4.522604513113038e-12,VERIFIED
2025-02,full,Part_1A,C_301,p75,10.48841463414634,10.4884146341,4.6339820869434334e-11,VERIFIED
2025-02,full,Part_1A,C_301,p92,30.96745762711864,30.9674576271,1.8641088672666228e-11,VERIFIED
2025-02,full,Part_1A,C_301,p95,41.295098039215674,41.2950980392,1.567457275086781e-11,VERIFIED
2025-02,full,Part_1A,C_320,p50,11.46341463414634,11.4634146341,4.6339820869434334e-11,VERIFIED
2025-02,full,Part_1A,C_320,p75,24.348214285714285,24.3482142857,1.4285461702456814e-11,VERIFIED
2025-02,full,Part_1A,C_320,p92,46.600000000000016,46.6,1.4210854715202004e-14,VERIFIED
2025-02,full,Part_1A,C_320,p95,52.833333333333336,52.8333333333,3.33386651618639e-11,VERIFIED
2025-02,full,Part_1A,C_400,p50,5.26,5.26,0.0,VERIFIED
2025-02,full,Part_1A,C_400,p75,16.958333333333332,16.9583333333,3.33315597345063e-11,VERIFIED
2025-02,full,Part_1A,C_400,p92,35.18400000000001,35.184,1.4210854715202004e-14,VERIFIED
2025-02,full,Part_1A,C_400,p95,41.31666666666664,41.3166666667,-3.3359981443936704e-11,VERIFIED
2025-02,full,Part_1A,C_999,p50,12.244081942336877,12.2440819423,3.68771679859492e-11,VERIFIED
2025-02,full,Part_1A,C_999,p75,31.97077265372168,31.9707726537,2.1682211581719457e-11,VERIFIED
2025-02,full,Part_1A,C_999,p92,55.869875120076856,55.8698751201,-2.3142376903706463e-11,VERIFIED
2025-02,full,Part_1A,C_999,p95,61.31081621004566,61.31081621,4.565947619994404e-11,VERIFIED
2025-02,full,Part_1B,C_100,p50,6.982942430703625,6.9829424307,3.625544309215911e-12,VERIFIED
2025-02,full,Part_1B,C_100,p75,23.00124069478908,23.0012406948,-1.092104184863274e-11,VERIFIED
2025-02,full,Part_1B,C_100,p92,49.77228346456694,49.7722834646,-3.306155349491746e-11,VERIFIED
2025-02,full,Part_1B,C_100,p95,55.58631578947368,55.5863157895,-2.631850293255411e-11,VERIFIED
2025-02,full,Part_1B,C_110,p50,12.470671521035598,12.470671521,3.559819106158102e-11,VERIFIED
2025-02,full,Part_1B,C_110,p75,27.446282864913872,27.4462828649,1.3873346915715956e-11,VERIFIED
2025-02,full,Part_1B,C_110,p92,50.05201680672271,50.0520168067,2.2708945834892802e-11,VERIFIED
2025-02,full,Part_1B,C_110,p95,56.032367758186375,56.0323677582,-1.3628209671878722e-11,VERIFIED
2025-02,full,Part_1B,C_120,p50,17.20774021352313,17.2077402135,2.313171876267006e-11,VERIFIED
2025-02,full,Part_1B,C_120,p75,40.078807556080285,40.0788075561,-1.971756091734278e-11,VERIFIED
2025-02,full,Part_1B,C_120,p92,55.78924829157176,55.7892482916,-2.8244073746463982e-11,VERIFIED
2025-02,full,Part_1B,C_120,p95,59.782059447982995,59.782059448,-1.7003287666739197e-11,VERIFIED
2025-02,full,Part_1B,C_130,p50,8.261023224503534,8.2610232245,3.533173753567098e-12,VERIFIED
2025-02,full,Part_1B,C_130,p75,19.77856648199446,19.778566482,-5.538680625249981e-12,VERIFIED
2025-02,full,Part_1B,C_130,p92,41.1674437627812,41.1674437628,-1.880096078821225e-11,VERIFIED
2025-02,full,Part_1B,C_130,p95,48.15884353741494,48.1588435374,1.4935608305677306e-11,VERIFIED
2025-02,full,Part_1B,C_301,p50,11.553053053053054,11.5530530531,-4.694555855166982e-11,VERIFIED
2025-02,full,Part_1B,C_301,p75,28.460555555555555,28.4605555556,-4.4444448121794267e-11,VERIFIED
2025-02,full,Part_1B,C_301,p92,49.24401215805471,49.2440121581,-4.5289993977348786e-11,VERIFIED
2025-02,full,Part_1B,C_301,p95,54.71513157894735,54.7151315789,4.7350567911053076e-11,VERIFIED
2025-02,full,Part_1B,C_320,p50,14.220588235294118,14.2205882353,-5.881517495254229e-12,VERIFIED
2025-02,full,Part_1B,C_320,p75,31.438131313131315,31.4381313131,3.1313618364947615e-11,VERIFIED
2025-02,full,Part_1B,C_320,p92,51.58618784530388,51.5861878453,3.879563337250147e-12,VERIFIED
2025-02,full,Part_1B,C_320,p95,56.54478827361564,56.5447882736,1.5639045614079805e-11,VERIFIED
2025-02,full,Part_1B,C_400,p50,20.03544776119403,20.0354477612,-5.972111694063642e-12,VERIFIED
2025-02,full,Part_1B,C_400,p75,41.701492537313435,41.7014925373,1.3436363133223495e-11,VERIFIED
2025-02,full,Part_1B,C_400,p92,55.71975384615385,55.7197538462,-4.614975068761851e-11,VERIFIED
2025-02,full,Part_1B,C_400,p95,60.33434343434342,60.3343434343,4.341416115494212e-11,VERIFIED
2025-02,full,Part_1B,C_999,p50,9.771950640721403,9.77195064072,1.4033219031261979e-12,VERIFIED
