period,kind,part,code,total,within18_count,middle_count,over52_count,within18_share,middle_share,over52_share,open_count,closed_share,band_count,first_release,p50,p50_band_lower,p50_midpoint,p50_lower_shift,p50_midpoint_shift,p75,p75_band_lower,p75_midpoint,p75_lower_shift,p75_midpoint_shift,p92,p92_band_lower,p92_midpoint,p92_lower_shift,p92_midpoint_shift,p95,p95_band_lower,p95_midpoint,p95_lower_shift,p95_midpoint_shift,gap_weeks,date,period_raw,specialty_code,total_waiting,waiting_0_18w,waiting_18_52w,waiting_52w_plus,pct_within_18w,pct_over_52w,specialty_name,count_difference,percentage_difference_after_rounding,middle_count_difference
2024-03,monthly,Part_2,C_110,835449,448436,343897,43116,0.5367604725123856,0.4116313503277878,0.0516081771598266,28,0.9999664850876594,105,False,16.42932425617751,16,16.5,-0.4293242561775088,0.0706757438224912,29.802375405607787,29,29.5,-0.802375405607787,-0.302375405607787,46.63560734742249,46,46.5,-0.6356073474224928,-0.1356073474224928,52.3294629720451,52,52.5,-0.3294629720450999,0.1705370279549001,28.635607347422493,2024-03-01,RTT-March-2024,C_110,835449.0,448436.0,343897.0,43116.0,53.68,5.16,Trauma & Orthopaedics,0.0,0.0,0.0
2024-03,monthly,Part_2,C_120,639365,313073,283224,43068,0.4896623994119165,0.4429770162583188,0.0673605843297646,18,0.9999718470670118,105,False,18.481250910149992,18,18.5,-0.481250910149992,0.018749089850008,33.577305925315116,33,33.5,-0.577305925315116,-0.077305925315116,49.85685515104571,49,49.5,-0.856855151045707,-0.356855151045707,54.615889011595804,54,54.5,-0.6158890115958044,-0.1158890115958044,31.856855151045707,2024-03-01,RTT-March-2024,C_120,639365.0,313073.0,283224.0,43068.0,48.97,6.74,ENT,0.0,0.0,0.0
2024-03,monthly,Part_2,C_130,611342,391359,204546,15437,0.6401637708516673,0.334585223982648,0.0252510051656846,3,0.9999950927631344,105,False,11.231085714285712,11,11.5,-0.2310857142857134,0.2689142857142865,24.144901701130692,24,24.5,-0.1449017011306921,0.3550982988693079,40.57950948634892,40,40.5,-0.5795094863489183,-0.0795094863489183,45.567334494773526,45,45.5,-0.5673344947735259,-0.0673344947735259,22.57950948634892,2024-03-01,RTT-March-2024,C_130,611342.0,391359.0,204546.0,15437.0,64.02,2.53,Ophthalmology,0.0,0.0,0.0
2024-03,monthly,Part_2,C_301,390454,231005,145345,14104,0.591631792733587,0.3722461544765836,0.0361220527898292,2,0.9999948777576873,105,False,14.06219640971489,14,14.5,-0.0621964097148897,0.4378035902851103,26.91178527714635,26,26.5,-0.911785277146354,-0.4117852771463539,43.18941017559658,43,43.5,-0.1894101755965778,0.3105898244034222,48.55033460803059,48,48.5,-0.5503346080305889,-0.0503346080305888,25.189410175596574,2024-03-01,RTT-March-2024,C_301,390454.0,231005.0,145345.0,14104.0,59.16,3.61,Gastroenterology,0.0,0.0,0.0
2024-03,monthly,Part_2,C_320,405304,240196,154556,10552,0.5926317036101297,0.3813335175571916,0.0260347788326786,1,0.9999975327161834,105,False,14.27361804400074,14,14.5,-0.2736180440007398,0.2263819559992601,26.23090332805071,26,26.5,-0.2309033280507115,0.2690966719492884,41.46664893617021,41,41.5,-0.4666489361702091,0.0333510638297909,46.29560776302349,46,46.5,-0.2956077630234901,0.2043922369765098,23.46664893617021,2024-03-01,RTT-March-2024,C_320,405304.0,240196.0,154556.0,10552.0,59.26,2.6,Cardiology,0.0,0.0,0.0
2024-03,monthly,Part_2,C_400,231781,122187,102403,7191,0.527165729719002,0.4418092941181546,0.0310249761628433,1,0.9999956855825112,105,False,16.856493043168033,16,16.5,-0.8564930431680331,-0.3564930431680331,29.65121340015827,29,29.5,-0.6512134001582695,-0.1512134001582694,43.93127003699138,43,43.5,-0.9312700369913784,-0.4312700369913784,48.02797123391369,48,48.5,-0.0279712339136892,0.4720287660863107,25.93127003699138,2024-03-01,RTT-March-2024,C_400,231781.0,122187.0,102403.0,7191.0,52.72,3.1,Neurology,0.0,0.0,0.0
2024-04,monthly,Part_2,C_100,424237,240288,164022,19927,0.5664003846906328,0.3866282290323569,0.0469713862770102,10,0.9999764282700472,105,False,14.563939364493246,14,14.5,-0.5639393644932458,-0.0639393644932457,29.357977158677972,29,29.5,-0.3579771586779721,0.1420228413220279,46.34284145504463,46,46.5,-0.3428414550446277,0.1571585449553723,51.31033279656466,51,51.5,-0.3103327965646585,0.1896672034353415,28.342841455044628,2024-04-01,RTT-April-2024,C_100,424237.0,240288.0,164022.0,19927.0,56.64,4.7,General Surgery,0.0,0.0,0.0
2024-04,monthly,Part_2,C_110,832905,455785,335781,41339,0.5472232727621997,0.4031444162299422,0.049632311007858,33,0.9999603796351324,105,False,15.33904159929443,15,15.5,-0.3390415992944291,0.1609584007055708,29.889547052913596,29,29.5,-0.8895470529135956,-0.3895470529135956,46.72643567532884,46,46.5,-0.7264356753288368,-0.2264356753288368,51.91641648471616,51,51.5,-0.9164164847161588,-0.4164164847161586,28.726435675328837,2024-04-01,RTT-April-2024,C_110,832905.0,455785.0,335781.0,41339.0,54.72,4.96,Trauma & Orthopaedics,0.0,0.0,0.0
2024-04,monthly,Part_2,C_120,652244,327399,280362,44483,0.5019578562623803,0.4298422062908972,0.0681999374467224,17,0.99997393613433,105,False,17.818194760820045,17,17.5,-0.8181947608200453,-0.3181947608200453,32.92867705608008,32,32.5,-0.9286770560800832,-0.4286770560800832,50.18888933520787,50,50.5,-0.1888893352078682,0.3111106647921318,55.29946902654864,55,55.5,-0.2994690265486426,0.2005309734513574,32.18888933520787,2024-04-01,RTT-April-2024,C_120,652244.0,327399.0,280362.0,44483.0,50.2,6.82,ENT,0.0,0.0,0.0
2024-04,monthly,Part_2,C_130,613214,400974,197181,15059,0.6538891806123148,0.3215533239619447,0.0245574954257404,4,0.999993476991719,105,False,11.327274643064117,11,11.5,-0.3272746430641167,0.1727253569358833,23.991198270537367,23,23.5,-0.9911982705373674,-0.4911982705373674,40.46248190279214,40,40.5,-0.4624819027921418,0.0375180972078581,45.714014786242345,45,45.5,-0.7140147862423447,-0.2140147862423447,22.462481902792145,2024-04-01,RTT-April-2024,C_130,613214.0,400974.0,197181.0,15059.0,65.39,2.46,Ophthalmology,0.0,0.0,0.0
2024-04,monthly,Part_2,C_301,392168,237712,141300,13156,0.606148385385855,0.3603047673446074,0.0335468472695375,2,0.999994900144836,105,False,13.098412394797244,13,13.5,-0.0984123947972452,0.4015876052027547,26.62547220723152,26,26.5,-0.6254722072315175,-0.1254722072315175,42.86648355619805,42,42.5,-0.8664835561980482,-0.3664835561980482,47.98400383141761,47,47.5,-0.9840038314176098,-0.4840038314176098,24.866483556198048,2024-04-01,RTT-April-2024,C_301,392168.0,237712.0,141300.0,13156.0,60.61,3.35,Gastroenterology,0.0,0.0,0.0
2024-04,monthly,Part_2,C_320,410149,246974,152969,10206,0.6021567771712232,0.3729595829808191,0.0248836398479576,0,1.0,105,False,13.4315445026178,13,13.5,-0.4315445026178004,0.0684554973821995,26.099474035732175,26,26.5,-0.0994740357321752,0.4005259642678247,41.55258760107817,41,41.5,-0.552587601078173,-0.0525876010781729,46.18918072289157,46,46.5,-0.1891807228915638,0.3108192771084361,23.552587601078173,2024-04-01,RTT-April-2024,C_320,410149.0,246974.0,152969.0,10206.0,60.22,2.49,Cardiology,0.0,0.0,0.0
2024-04,monthly,Part_2,C_400,234119,124840,102034,7245,0.5332330994067119,0.4358210995263092,0.0309458010669787,2,0.9999914573357992,105,False,15.954460333673817,15,15.5,-0.9544603336738168,-0.4544603336738166,29.998181083265965,29,29.5,-0.9981810832659654,-0.4981810832659654,44.26891228070176,44,44.5,-0.2689122807017625,0.2310877192982374,48.33495260663506,48,48.5,-0.3349526066350634,0.1650473933649365,26.268912280701763,2024-04-01,RTT-April-2024,C_400,234119.0,124840.0,102034.0,7245.0,53.32,3.09,Neurology,0.0,0.0,0.0
2024-05,monthly,Part_2,C_100,423275,241452,161903,19920,0.5704376587325025,0.3825007382907093,0.0470616029767881,8,0.9999810997578408,105,False,14.951223021582734,14,14.5,-0.9512230215827344,-0.4512230215827344,29.51544318959617,29,29.5,-0.5154431895961658,-0.0154431895961657,46.49411764705882,46,46.5,-0.4941176470588218,0.0058823529411782,51.412216446124766,51,51.5,-0.4122164461247664,0.0877835538752336,28.49411764705882,2024-05-01,RTT-May-2024,C_100,423275.0,241452.0,161903.0,19920.0,57.04,4.71,General Surgery,0.0,0.0,0.0
2024-05,monthly,Part_2,C_110,837731,469098,326220,42413,0.5599625655490844,0.3894090107683731,0.0506284236825424,28,0.999966576383111,105,False,15.43520601165525,15,15.5,-0.4352060116552501,0.0647939883447499,29.978368587608266,29,29.5,-0.9783685876082622,-0.4783685876082622,47.19057511327989,47,47.5,-0.1905751132798911,0.3094248867201088,52.1701519069166,52,52.5,-0.1701519069166011,0.3298480930833989,29.19057511327989,2024-05-01,RTT-May-2024,C_110,837731.0,469098.0,326220.0,42413.0,56.0,5.06,Trauma & Orthopaedics,0.0,0.0,0.0
2024-05,monthly,Part_2,C_120,656628,333974,277262,45392,0.5086197969017465,0.4222512594650243,0.0691289436332291,6,0.9999908624061112,105,False,17.62826743727834,17,17.5,-0.628267437278339,-0.128267437278339,32.970428353989995,32,32.5,-0.9704283539899948,-0.4704283539899947,50.446750718867506,50,50.5,-0.4467507188675057,0.0532492811324942,55.4228832951945,55,55.5,-0.4228832951945023,0.0771167048054977,32.446750718867506,2024-05-01,RTT-May-2024,C_120,656628.0,333974.0,277262.0,45392.0,50.86,6.91,ENT,0.0,0.0,0.0
2024-05,monthly,Part_2,C_130,613435,407490,190517,15428,0.6642757586378345,0.3105740624516045,0.025150178910561,9,0.999985328518914,105,False,11.653950604632096,11,11.5,-0.6539506046320973,-0.1539506046320973,23.882650148435715,23,23.5,-0.8826501484357152,-0.3826501484357152,40.31643512450854,40,40.5,-0.316435124508537,0.1835648754914629,45.73645617667357,45,45.5,-0.7364561766735704,-0.2364561766735704,22.316435124508537,2024-05-01,RTT-May-2024,C_130,613435.0,407490.0,190517.0,15428.0,66.43,2.52,Ophthalmology,0.0,0.0,0.0
2024-05,monthly,Part_2,C_301,390517,238399,139227,12891,0.6104702228072018,0.3565196905640471,0.0330100866287511,1,0.9999974392920156,105,False,13.39943734503147,13,13.5,-0.3994373450314707,0.1005626549685292,26.864289446186,26,26.5,-0.8642894461859996,-0.3642894461859995,42.97712864250178,42,42.5,-0.977128642501782,-0.477128642501782,47.907408325074314,47,47.5,-0.9074083250743143,-0.4074083250743143,24.977128642501786,2024-05-01,RTT-May-2024,C_301,390517.0,238399.0,139227.0,12891.0,61.05,3.3,Gastroenterology,0.0,0.0,0.0
2024-05,monthly,Part_2,C_320,412379,250004,151665,10710,0.6062481358168093,0.3677806095848722,0.0259712545983185,1,0.999997575046256,105,False,13.858702270157432,13,13.5,-0.8587022701574316,-0.3587022701574316,26.45659151401284,26,26.5,-0.4565915140128389,0.043408485987161,41.82291408934708,41,41.5,-0.8229140893470799,-0.3229140893470799,46.596717284502006,46,46.5,-0.5967172845020059,-0.0967172845020059,23.82291408934708,2024-05-01,RTT-May-2024,C_320,412379.0,250004.0,151665.0,10710.0,60.62,2.6,Cardiology,0.0,0.0,0.0
2024-05,monthly,Part_2,C_400,234234,125936,100447,7851,0.5376503838042299,0.428831851908775,0.033517764286995,1,0.9999957307649616,105,False,16.44440660650434,16,16.5,-0.4444066065043408,0.0555933934956591,30.554012345679013,30,30.5,-0.5540123456790127,-0.0540123456790127,44.979727891156465,44,44.5,-0.9797278911564646,-0.4797278911564646,48.96832669322709,48,48.5,-0.968326693227084,-0.468326693227084,26.979727891156465,2024-05-01,RTT-May-2024,C_400,234234.0,125936.0,100447.0,7851.0,53.77,3.35,Neurology,0.0,0.0,0.0
2024-06,monthly,Part_2,C_100,423728,240583,162755,20390,0.5677769701317826,0.3841025374768719,0.0481204923913453,10,0.999976399954688,105,False,14.996713388110198,14,14.5,-0.996713388110198,-0.4967133881101979,29.51336146272855,29,29.5,-0.5133614627285503,-0.0133614627285503,46.62157642220699,46,46.5,-0.6215764222069922,-0.1215764222069921,51.64382826475849,51,51.5,-0.6438282647584899,-0.1438282647584898,28.621576422206992,2024-06-01,RTT-June-2024,C_100,423728.0,240583.0,162755.0,20390.0,56.78,4.81,General Surgery,0.0,0.0,0.0
2024-06,monthly,Part_2,C_110,840043,471570,325815,42658,0.561364120646205,0.3878551455104084,0.0507807338433865,18,0.999978572525454,105,False,15.353610019646366,15,15.5,-0.353610019646366,0.1463899803536339,29.888824239289715,29,29.5,-0.8888242392897148,-0.3888242392897147,47.034881960713655,47,47.5,-0.0348819607136547,0.4651180392863452,52.15953539284845,52,52.5,-0.1595353928484471,0.3404646071515529,29.034881960713655,2024-06-01,RTT-June-2024,C_110,840043.0,471570.0,325815.0,42658.0,56.14,5.08,Trauma & Orthopaedics,0.0,0.0,0.0
2024-06,monthly,Part_2,C_120,658437,329861,283743,44833,0.5009757957101438,0.4309341668223383,0.0680900374675177,7,0.9999893687626912,105,False,17.957843973492555,17,17.5,-0.9578439734925546,-0.4578439734925545,32.75837593821386,32,32.5,-0.7583759382138595,-0.2583759382138595,50.144181217555456,50,50.5,-0.144181217555456,0.355818782444544,55.25259648127129,55,55.5,-0.25259648127129,0.24740351872871,32.144181217555456,2024-06-01,RTT-June-2024,C_120,658437.0,329861.0,283743.0,44833.0,50.1,6.81,ENT,0.0,0.0,0.0
2024-06,monthly,Part_2,C_130,610276,403453,191918,14905,0.6610992403437134,0.3144773840033034,0.0244233756529832,8,0.9999868911771068,105,False,11.41541575307809,11,11.5,-0.41541575307809,0.08458424692191,22.7878032409627,22,22.5,-0.7878032409626989,-0.2878032409626989,39.78209689081707,39,39.5,-0.7820968908170727,-0.2820968908170727,45.32013840830448,45,45.5,-0.32013840830448,0.1798615916955199,21.782096890817073,2024-06-01,RTT-June-2024,C_130,610276.0,403453.0,191918.0,14905.0,66.11,2.44,Ophthalmology,0.0,0.0,0.0
2024-06,monthly,Part_2,C_301,390983,237239,141769,11975,0.606775742167818,0.3625963277175734,0.0306279301146085,3,0.9999923270321216,105,False,13.616275129884798,13,13.5,-0.6162751298847979,-0.1162751298847979,26.43617200674536,26,26.5,-0.4361720067453625,0.0638279932546375,42.4475795706884,42,42.5,-0.4475795706883971,0.0524204293116028,47.569225543478254,47,47.5,-0.5692255434782538,-0.0692255434782538,24.447579570688397,2024-06-01,RTT-June-2024,C_301,390983.0,237239.0,141769.0,11975.0,60.68,3.06,Gastroenterology,0.0,0.0,0.0
2024-06,monthly,Part_2,C_320,417312,251224,155862,10226,0.6020052143240548,0.3734903381642512,0.0245044475116938,0,1.0,105,False,14.057435363525942,14,14.5,-0.0574353635259416,0.4425646364740583,25.87504974134501,25,25.5,-0.8750497413450056,-0.3750497413450055,41.281671018276775,41,41.5,-0.281671018276775,0.218328981723225,46.244622222222205,46,46.5,-0.2446222222222047,0.2553777777777952,23.281671018276775,2024-06-01,RTT-June-2024,C_320,417312.0,251224.0,155862.0,10226.0,60.2,2.45,Cardiology,0.0,0.0,0.0
2024-06,monthly,Part_2,C_400,234156,125101,100733,8322,0.5342634824646817,0.4301961085771879,0.0355404089581304,1,0.9999957293428312,105,False,16.582995237255247,16,16.5,-0.5829952372552469,-0.0829952372552469,30.60514018691589,30,30.5,-0.6051401869158894,-0.1051401869158894,45.377021276595755,45,45.5,-0.3770212765957552,0.1229787234042447,49.52425644415068,49,49.5,-0.5242564441506801,-0.02425644415068,27.377021276595755,2024-06-01,RTT-June-2024,C_400,234156.0,125101.0,100733.0,8322.0,53.43,3.55,Neurology,0.0,0.0,0.0
2024-07,monthly,Part_2,C_100,419781,240220,159366,20195,0.5722507688532831,0.3796408127094842,0.0481084184372327,9,0.9999785602492728,105,False,14.508549027016814,14,14.5,-0.508549027016814,-0.008549027016814,28.37300066644452,28,28.5,-0.3730006664445184,0.1269993335554815,46.35869884575027,46,46.5,-0.3586988457502684,0.1413011542497315,51.64037590579708,51,51.5,-0.6403759057970788,-0.1403759057970788,28.35869884575027,2024-07-01,RTT-July-2024,C_100,419781.0,240220.0,159366.0,20195.0,57.23,4.81,General Surgery,0.0,0.0,0.0
2024-07,monthly,Part_2,C_110,850977,485146,324223,41608,0.5701047149335411,0.3810008966164773,0.0488943884499816,17,0.9999800229618426,105,False,14.607564041643268,14,14.5,-0.6075640416432684,-0.1075640416432683,28.356761493315943,28,28.5,-0.3567614933159433,0.1432385066840567,46.31072625698325,46,46.5,-0.3107262569832514,0.1892737430167486,51.787522583559145,51,51.5,-0.7875225835591451,-0.287522583559145,28.31072625698325,2024-07-01,RTT-July-2024,C_110,850977.0,485146.0,324223.0,41608.0,57.01,4.89,Trauma & Orthopaedics,0.0,0.0,0.0
2024-07,monthly,Part_2,C_120,657441,324733,290574,42134,0.4939348169645641,0.4419773029062684,0.0640878801291674,7,0.9999893526567404,105,False,18.272575022216145,18,18.5,-0.2725750222161451,0.2274249777838548,32.51071153210706,32,32.5,-0.5107115321070594,-0.0107115321070594,49.44659539082917,49,49.5,-0.4465953908291666,0.0534046091708333,54.6572161741835,54,54.5,-0.6572161741835032,-0.1572161741835032,31.446595390829167,2024-07-01,RTT-July-2024,C_120,657441.0,324733.0,290574.0,42134.0,49.39,6.41,ENT,0.0,0.0,0.0
2024-07,monthly,Part_2,C_130,606819,398903,194158,13758,0.65736735336237,0.3199603176565005,0.0226723289811294,1,0.999998352062147,105,False,11.584555106167846,11,11.5,-0.584555106167846,-0.084555106167846,22.897648125178897,22,22.5,-0.8976481251788968,-0.3976481251788968,39.4620956155561,39,39.5,-0.4620956155561018,0.0379043844438982,44.54665688193083,44,44.5,-0.5466568819308293,-0.0466568819308292,21.462095615556105,2024-07-01,RTT-July-2024,C_130,606819.0,398903.0,194158.0,13758.0,65.74,2.27,Ophthalmology,0.0,0.0,0.0
2024-07,monthly,Part_2,C_301,389622,237948,141189,10485,0.6107150006929793,0.3623743012458228,0.0269106980611977,1,0.9999974334098176,105,False,13.317516316810725,13,13.5,-0.3175163168107247,0.1824836831892753,25.515731985653733,25,25.5,-0.5157319856537335,-0.0157319856537334,41.535986577181205,41,41.5,-0.5359865771812053,-0.0359865771812053,46.341559086395215,46,46.5,-0.3415590863952147,0.1584409136047853,23.535986577181205,2024-07-01,RTT-July-2024,C_301,389622.0,237948.0,141189.0,10485.0,61.07,2.69,Gastroenterology,0.0,0.0,0.0
2024-07,monthly,Part_2,C_320,417864,250335,157725,9804,0.5990824765952558,0.3774553443225547,0.0234621790821894,0,1.0,105,False,13.812559391827683,13,13.5,-0.8125593918276852,-0.3125593918276852,25.647116875793035,25,25.5,-0.647116875793035,-0.147116875793035,41.116428340342935,41,41.5,-0.1164283403429351,0.3835716596570648,45.68073788073787,45,45.5,-0.6807378807378726,-0.1807378807378725,23.116428340342935,2024-07-01,RTT-July-2024,C_320,417864.0,250335.0,157725.0,9804.0,59.91,2.35,Cardiology,0.0,0.0,0.0
2024-07,monthly,Part_2,C_400,235455,126389,100759,8307,0.5367862224204201,0.4279331507082032,0.0352806268713766,0,1.0,105,False,16.050182149362477,16,16.5,-0.0501821493624774,0.4498178506375225,29.36768130405855,29,29.5,-0.36768130405855,0.1323186959414499,45.01439393939394,45,45.5,-0.0143939393939405,0.4856060606060595,49.41605473965287,49,49.5,-0.4160547396528713,0.0839452603471286,27.01439393939394,2024-07-01,RTT-July-2024,C_400,235455.0,126389.0,100759.0,8307.0,53.68,3.53,Neurology,0.0,0.0,0.0
2024-08,monthly,Part_2,C_100,421682,239668,162142,19872,0.5683619409887072,0.3845124999407136,0.0471255590705792,10,0.9999762854473276,105,False,15.020492186768973,15,15.5,-0.0204921867689709,0.4795078132310291,28.85476866544179,28,28.5,-0.8547686654417888,-0.3547686654417887,46.422693649685975,46,46.5,-0.422693649685975,0.077306350314025,51.44245630174792,51,51.5,-0.4424563017479173,0.0575436982520827,28.422693649685975,2024-08-01,RTT-August-2024,C_100,421682.0,239668.0,162142.0,19872.0,56.84,4.71,General Surgery,0.0,0.0,0.0
2024-08,monthly,Part_2,C_110,853954,486868,326972,40114,0.5701337542771625,0.3828918185288669,0.0469744271939706,18,0.999978921581256,105,False,15.07149073187712,15,15.5,-0.0714907318771214,0.4285092681228786,28.58285007675251,28,28.5,-0.5828500767525142,-0.0828500767525142,46.406554872986895,46,46.5,-0.4065548729868951,0.0934451270131049,51.40039452309119,51,51.5,-0.4003945230911867,0.0996054769088132,28.406554872986895,2024-08-01,RTT-August-2024,C_110,853954.0,486868.0,326972.0,40114.0,57.01,4.7,Trauma & Orthopaedics,0.0,0.0,0.0
2024-08,monthly,Part_2,C_120,651027,314918,297425,38684,0.483724945355569,0.4568550920315133,0.0594199626129177,7,0.9999892477577736,105,False,18.68230407624445,18,18.5,-0.6823040762444457,-0.1823040762444456,32.19362944162437,32,32.5,-0.1936294416243669,0.3063705583756331,48.8712907744647,48,48.5,-0.8712907744646969,-0.3712907744646969,53.98590757069019,53,53.5,-0.9859075706901876,-0.4859075706901876,30.871290774464697,2024-08-01,RTT-August-2024,C_120,651027.0,314918.0,297425.0,38684.0,48.37,5.94,ENT,0.0,0.0,0.0
2024-08,monthly,Part_2,C_130,608212,397342,197536,13334,0.6532952325833755,0.3247814906644394,0.021923276752185,6,0.9999901350187106,105,False,11.927441161742614,11,11.5,-0.927441161742614,-0.4274411617426139,23.38614057698027,23,23.5,-0.3861405769802708,0.1138594230197291,39.60890976514216,39,39.5,-0.6089097651421582,-0.1089097651421582,44.72124105011934,44,44.5,-0.7212410501193389,-0.2212410501193389,21.60890976514216,2024-08-01,RTT-August-2024,C_130,608212.0,397342.0,197536.0,13334.0,65.33,2.19,Ophthalmology,0.0,0.0,0.0
2024-08,monthly,Part_2,C_301,390702,237748,142910,10044,0.6085149295370896,0.3657774979396061,0.0257075725233042,0,1.0,105,False,13.595075713790314,13,13.5,-0.5950757137903135,-0.0950757137903135,25.755784668660475,25,25.5,-0.7557846686604748,-0.2557846686604748,41.70839762611277,41,41.5,-0.7083976261127702,-0.2083976261127702,46.49301388266904,46,46.5,-0.4930138826690395,0.0069861173309604,23.70839762611277,2024-08-01,RTT-August-2024,C_301,390702.0,237748.0,142910.0,10044.0,60.85,2.57,Gastroenterology,0.0,0.0,0.0
2024-08,monthly,Part_2,C_320,418669,246265,162277,10127,0.5882093013812821,0.3876021391600524,0.0241885594586654,1,0.99999761147828,105,False,14.577869861327644,14,14.5,-0.5778698613276436,-0.0778698613276436,26.50248810038944,26,26.5,-0.5024881003894421,-0.0024881003894421,41.71647900466564,41,41.5,-0.7164790046656435,-0.2164790046656435,46.259272497897385,46,46.5,-0.2592724978973848,0.2407275021026151,23.716479004665644,2024-08-01,RTT-August-2024,C_320,418669.0,246265.0,162277.0,10127.0,58.82,2.42,Cardiology,0.0,0.0,0.0
2024-08,monthly,Part_2,C_400,236621,125671,101924,9026,0.5311067065053398,0.43074790487742,0.0381453886172402,1,0.9999957738324156,105,False,16.691972818008068,16,16.5,-0.6919728180080682,-0.1919728180080682,30.121915311273135,30,30.5,-0.1219153112731348,0.3780846887268652,45.88904552129222,45,45.5,-0.8890455212922177,-0.3890455212922177,49.93453403833443,49,49.5,-0.9345340383344264,-0.4345340383344265,27.889045521292218,2024-08-01,RTT-August-2024,C_400,236621.0,125671.0,101924.0,9026.0,53.11,3.81,Neurology,0.0,0.0,0.0
2024-09,monthly,Part_2,C_100,413805,238376,158368,17061,0.5760587716436486,0.3827116637063351,0.0412295646500163,7,0.9999830838196736,105,False,14.669510916197922,14,14.5,-0.6695109161979218,-0.1695109161979218,28.35810810810811,28,28.5,-0.3581081081081088,0.1418918918918912,45.45168539325844,45,45.5,-0.4516853932584368,0.0483146067415631,50.309995644599304,50,50.5,-0.3099956445993044,0.1900043554006956,27.451685393258437,2024-09-01,RTT-September-2024,C_100,413805.0,238376.0,158368.0,17061.0,57.61,4.12,General Surgery,0.0,0.0,0.0
2024-09,monthly,Part_2,C_110,851887,489898,325610,36379,0.5750739241237394,0.3822220552725889,0.0427040206036716,20,0.999976522707824,105,False,14.823143126092608,14,14.5,-0.8231431260926083,-0.3231431260926083,28.068807147051423,28,28.5,-0.0688071470514231,0.4311928529485769,45.68107788366744,45,45.5,-0.6810778836674416,-0.1810778836674416,50.55444027517196,50,50.5,-0.554440275171963,-0.054440275171963,27.68107788366744,2024-09-01,RTT-September-2024,C_110,851887.0,489898.0,325610.0,36379.0,57.51,4.27,Trauma & Orthopaedics,0.0,0.0,0.0
2024-09,monthly,Part_2,C_120,639967,310934,297472,31561,0.4858594271267112,0.4648239674858235,0.0493166053874652,2,0.9999968748388588,105,False,18.62878682601445,18,18.5,-0.6287868260144513,-0.1287868260144513,31.93992857142857,31,31.5,-0.9399285714285704,-0.4399285714285703,47.41305831019437,47,47.5,-0.4130583101943728,0.0869416898056272,51.885809399477814,51,51.5,-0.8858093994778145,-0.3858093994778144,29.413058310194373,2024-09-01,RTT-September-2024,C_120,639967.0,310934.0,297472.0,31561.0,48.59,4.93,ENT,0.0,0.0,0.0
2024-09,monthly,Part_2,C_130,600374,392350,195730,12294,0.6535093125285238,0.3260134516151599,0.0204772358563162,4,0.9999933374863004,105,False,11.914200553544816,11,11.5,-0.9142005535448164,-0.4142005535448163,23.114953090240835,23,23.5,-0.1149530902408351,0.3850469097591649,38.1134082397004,38,38.5,-0.1134082397003979,0.386591760299602,44.303099241674886,44,44.5,-0.3030992416748859,0.1969007583251141,20.1134082397004,2024-09-01,RTT-September-2024,C_130,600374.0,392350.0,195730.0,12294.0,65.35,2.05,Ophthalmology,0.0,0.0,0.0
2024-09,monthly,Part_2,C_301,390251,239284,142245,8722,0.6131540982598379,0.3644961832256675,0.0223497185144945,2,0.9999948750932092,105,False,13.347799395542124,13,13.5,-0.3477993955421237,0.1522006044578763,25.215818363273453,25,25.5,-0.2158183632734527,0.2841816367265473,40.91338830584709,40,40.5,-0.9133883058470929,-0.4133883058470928,45.80109011627908,45,45.5,-0.8010901162790773,-0.3010901162790773,22.913388305847093,2024-09-01,RTT-September-2024,C_301,390251.0,239284.0,142245.0,8722.0,61.32,2.23,Gastroenterology,0.0,0.0,0.0
2024-09,monthly,Part_2,C_320,412164,242201,160822,9141,0.5876325928513892,0.3901893421065401,0.0221780650420706,0,1.0,105,False,14.45035338734701,14,14.5,-0.4503533873470093,0.0496466126529906,26.428861788617887,26,26.5,-0.4288617886178869,0.071138211382113,41.48987512007685,41,41.5,-0.4898751200768529,0.010124879923147,45.90832672482156,45,45.5,-0.9083267248215634,-0.4083267248215634,23.489875120076853,2024-09-01,RTT-September-2024,C_320,412164.0,242201.0,160822.0,9141.0,58.76,2.22,Cardiology,0.0,0.0,0.0
2024-09,monthly,Part_2,C_400,234720,126698,99519,8503,0.5397835719154738,0.4239902862985685,0.0362261417859577,0,1.0,105,False,16.182610210838124,16,16.5,-0.1826102108381242,0.3173897891618757,29.808481152993348,29,29.5,-0.8084811529933482,-0.3084811529933482,45.4926853707415,45,45.5,-0.4926853707414977,0.0073146292585022,49.61264290517821,49,49.5,-0.6126429051782125,-0.1126429051782125,27.492685370741498,2024-09-01,RTT-September-2024,C_400,234720.0,126698.0,99519.0,8503.0,53.98,3.62,Neurology,0.0,0.0,0.0
2024-10,monthly,Part_2,C_100,412644,239771,157044,15829,0.5810601874739485,0.3805798702998226,0.0383599422262289,12,0.9999709192427372,105,False,14.506725993377485,14,14.5,-0.5067259933774828,-0.0067259933774828,27.748176956733108,27,27.5,-0.7481769567331078,-0.2481769567331078,44.816700143472055,44,44.5,-0.8167001434720547,-0.3167001434720546,49.77788378143972,49,49.5,-0.7778837814397193,-0.2778837814397192,26.816700143472055,2024-10-01,RTT-October-2024,C_100,412644.0,239771.0,157044.0,15829.0,58.11,3.84,General Surgery,0.0,0.0,0.0
