date,period_raw,specialty_code,total_waiting,waiting_0_18w,waiting_18_52w,waiting_52w_plus,pct_within_18w,pct_over_52w,specialty_name
2024-11-01,RTT-November-2024,X05,482367.0,290950.0,176595.0,14822.0,60.32,3.07,
2024-11-01,RTT-November-2024,C_999,7479867.0,4424701.0,2833599.0,221567.0,59.15,2.96,
2024-11-01,RTT-November-2024,X06,174363.0,122585.0,48261.0,3517.0,70.3,2.02,
2024-11-01,RTT-November-2024,C_320,411612.0,244919.0,157039.0,9654.0,59.5,2.35,Cardiology
2024-11-01,RTT-November-2024,C_300,39777.0,27628.0,11717.0,432.0,69.46,1.09,
2024-11-01,RTT-November-2024,C_100,409066.0,237867.0,156502.0,14697.0,58.15,3.59,General Surgery
2024-11-01,RTT-November-2024,C_101,406608.0,237545.0,155925.0,13138.0,58.42,3.23,
2024-11-01,RTT-November-2024,C_110,853875.0,497556.0,324334.0,31985.0,58.27,3.75,Trauma & Orthopaedics
2024-11-01,RTT-November-2024,C_120,633270.0,311915.0,293203.0,28152.0,49.25,4.45,ENT
2024-11-01,RTT-November-2024,C_301,392808.0,246015.0,139158.0,7635.0,62.63,1.94,Gastroenterology
2024-11-01,RTT-November-2024,C_140,328381.0,167942.0,145243.0,15196.0,51.14,4.63,
2024-11-01,RTT-November-2024,C_150,59830.0,36244.0,21867.0,1719.0,60.58,2.87,
2024-11-01,RTT-November-2024,C_160,106025.0,57967.0,42973.0,5085.0,54.67,4.8,
2024-11-01,RTT-November-2024,C_170,8977.0,6163.0,2630.0,184.0,68.65,2.05,
2024-11-01,RTT-November-2024,C_130,583645.0,388707.0,184994.0,9944.0,66.6,1.7,Ophthalmology
2024-12-01,RTT-December-2024,X06,166250.0,118240.0,45047.0,2963.0,71.12,1.78,
2024-12-01,RTT-December-2024,X05,477532.0,285913.0,179173.0,12446.0,59.87,2.61,
2024-12-01,RTT-December-2024,X04,337769.0,200325.0,128880.0,8564.0,59.31,2.54,
2024-12-01,RTT-December-2024,X03,3088.0,2336.0,745.0,7.0,75.65,0.23,
2024-12-01,RTT-December-2024,X02,641604.0,411589.0,219992.0,10023.0,64.15,1.56,
2024-12-01,RTT-December-2024,C_999,7463085.0,4398544.0,2864139.0,200402.0,58.94,2.69,
2024-12-01,RTT-December-2024,C_502,586202.0,324934.0,242409.0,18859.0,55.43,3.22,
2024-12-01,RTT-December-2024,C_430,24582.0,20167.0,4356.0,59.0,82.04,0.24,
2024-12-01,RTT-December-2024,C_410,124071.0,80467.0,41908.0,1696.0,64.86,1.37,
2024-12-01,RTT-December-2024,C_340,219618.0,137220.0,79862.0,2536.0,62.48,1.15,
2024-12-01,RTT-December-2024,C_330,403915.0,232637.0,161745.0,9533.0,57.6,2.36,
2024-12-01,RTT-December-2024,C_400,233555.0,126510.0,99960.0,7085.0,54.17,3.03,Neurology
2024-12-01,RTT-December-2024,C_301,396642.0,248013.0,141594.0,7035.0,62.53,1.77,Gastroenterology
2024-12-01,RTT-December-2024,C_100,407980.0,235553.0,158689.0,13738.0,57.74,3.37,General Surgery
2024-12-01,RTT-December-2024,C_101,410468.0,241215.0,157425.0,11828.0,58.77,2.88,
2024-12-01,RTT-December-2024,C_110,853202.0,489190.0,334808.0,29204.0,57.34,3.42,Trauma & Orthopaedics
2024-12-01,RTT-December-2024,C_120,633387.0,311845.0,295393.0,26149.0,49.23,4.13,ENT
2024-12-01,RTT-December-2024,C_130,589336.0,393427.0,186423.0,9486.0,66.76,1.61,Ophthalmology
2024-12-01,RTT-December-2024,C_320,412953.0,247292.0,156842.0,8819.0,59.88,2.14,Cardiology
2024-12-01,RTT-December-2024,C_150,59873.0,36467.0,21810.0,1596.0,60.91,2.67,
2024-12-01,RTT-December-2024,C_160,105251.0,56586.0,44354.0,4311.0,53.76,4.1,
2024-12-01,RTT-December-2024,C_170,10292.0,7029.0,3073.0,190.0,68.3,1.85,
2024-12-01,RTT-December-2024,C_300,39745.0,27108.0,12258.0,379.0,68.2,0.95,
2024-12-01,RTT-December-2024,C_140,325770.0,164481.0,147393.0,13896.0,50.49,4.27,
2025-01-01,RTT-January-2025,C_340,219832.0,139054.0,78035.0,2743.0,63.25,1.25,
2025-01-01,RTT-January-2025,X05,480582.0,288424.0,180116.0,12042.0,60.02,2.51,
2025-01-01,RTT-January-2025,X04,331749.0,198334.0,124912.0,8503.0,59.78,2.56,
2025-01-01,RTT-January-2025,X03,3005.0,2303.0,697.0,5.0,76.64,0.17,
2025-01-01,RTT-January-2025,X02,631833.0,404521.0,217022.0,10290.0,64.02,1.63,
2025-01-01,RTT-January-2025,C_999,7427669.0,4371844.0,2856997.0,198828.0,58.86,2.68,
2025-01-01,RTT-January-2025,C_502,582922.0,321489.0,242628.0,18805.0,55.15,3.23,
2025-01-01,RTT-January-2025,C_430,24159.0,19680.0,4437.0,42.0,81.46,0.17,
2025-01-01,RTT-January-2025,C_410,122534.0,79155.0,41722.0,1657.0,64.6,1.35,
2025-01-01,RTT-January-2025,C_400,232985.0,125291.0,100422.0,7272.0,53.78,3.12,Neurology
2025-01-01,RTT-January-2025,X06,163723.0,116619.0,44012.0,3092.0,71.23,1.89,
2025-01-01,RTT-January-2025,C_330,400119.0,228718.0,162311.0,9090.0,57.16,2.27,
2025-01-01,RTT-January-2025,C_301,395862.0,247323.0,141442.0,7097.0,62.48,1.79,Gastroenterology
2025-01-01,RTT-January-2025,C_100,406921.0,234847.0,158945.0,13129.0,57.71,3.23,General Surgery
2025-01-01,RTT-January-2025,C_101,411866.0,243912.0,156151.0,11803.0,59.22,2.87,
2025-01-01,RTT-January-2025,C_110,847963.0,479617.0,339895.0,28451.0,56.56,3.36,Trauma & Orthopaedics
2025-01-01,RTT-January-2025,C_120,637631.0,315556.0,295431.0,26644.0,49.49,4.18,ENT
2025-01-01,RTT-January-2025,C_130,579892.0,387020.0,183671.0,9201.0,66.74,1.59,Ophthalmology
2025-01-01,RTT-January-2025,C_320,415196.0,250129.0,156241.0,8826.0,60.24,2.13,Cardiology
2025-01-01,RTT-January-2025,C_150,59655.0,35992.0,22041.0,1622.0,60.33,2.72,
2025-01-01,RTT-January-2025,C_160,104494.0,55278.0,45027.0,4189.0,52.9,4.01,
2025-01-01,RTT-January-2025,C_170,10173.0,6972.0,3012.0,189.0,68.53,1.86,
2025-01-01,RTT-January-2025,C_300,39415.0,27110.0,12020.0,285.0,68.78,0.72,
2025-01-01,RTT-January-2025,C_140,325158.0,164500.0,146807.0,13851.0,50.59,4.26,
2025-02-01,RTT-February-2025,C_340,216816.0,137794.0,76088.0,2934.0,63.55,1.35,
2025-02-01,RTT-February-2025,C_400,229775.0,123341.0,99211.0,7223.0,53.68,3.14,Neurology
2025-02-01,RTT-February-2025,C_410,121539.0,78844.0,41106.0,1589.0,64.87,1.31,
2025-02-01,RTT-February-2025,C_430,23950.0,19512.0,4388.0,50.0,81.47,0.21,
2025-02-01,RTT-February-2025,C_502,581573.0,322797.0,240608.0,18168.0,55.5,3.12,
2025-02-01,RTT-February-2025,X02,629526.0,404183.0,215350.0,9993.0,64.2,1.59,
2025-02-01,RTT-February-2025,X03,2974.0,2258.0,708.0,8.0,75.92,0.27,
2025-02-01,RTT-February-2025,X04,332249.0,201190.0,122431.0,8628.0,60.55,2.6,
2025-02-01,RTT-February-2025,X05,483017.0,292890.0,178354.0,11773.0,60.64,2.44,
2025-02-01,RTT-February-2025,C_330,389749.0,225935.0,155200.0,8614.0,57.97,2.21,
2025-02-01,RTT-February-2025,C_999,7401153.0,4379951.0,2827677.0,193525.0,59.18,2.61,
2025-02-01,RTT-February-2025,X06,163840.0,117827.0,43126.0,2887.0,71.92,1.76,
2025-02-01,RTT-February-2025,C_320,411581.0,248491.0,154918.0,8172.0,60.37,1.99,Cardiology
2025-02-01,RTT-February-2025,C_300,42178.0,29260.0,12608.0,310.0,69.37,0.73,
2025-02-01,RTT-February-2025,C_170,10102.0,6811.0,3121.0,170.0,67.42,1.68,
2025-02-01,RTT-February-2025,C_160,102844.0,54823.0,44223.0,3798.0,53.31,3.69,
2025-02-01,RTT-February-2025,C_150,59364.0,35493.0,22330.0,1541.0,59.79,2.6,
2025-02-01,RTT-February-2025,C_140,327310.0,166045.0,147206.0,14059.0,50.73,4.3,
2025-02-01,RTT-February-2025,C_130,582395.0,392636.0,180533.0,9226.0,67.42,1.58,Ophthalmology
2025-02-01,RTT-February-2025,C_120,634084.0,318084.0,289610.0,26390.0,50.16,4.16,ENT
2025-02-01,RTT-February-2025,C_110,841700.0,473041.0,342011.0,26648.0,56.2,3.17,Trauma & Orthopaedics
2025-02-01,RTT-February-2025,C_101,412747.0,245271.0,155233.0,12243.0,59.42,2.97,
2025-02-01,RTT-February-2025,C_100,407640.0,237157.0,157824.0,12659.0,58.18,3.11,General Surgery
2025-02-01,RTT-February-2025,C_301,394200.0,246268.0,141490.0,6442.0,62.47,1.63,Gastroenterology
2025-03-01,RTT-March-2025,C_400,226120.0,122232.0,97643.0,6245.0,54.06,2.76,Neurology
2025-03-01,RTT-March-2025,C_410,122137.0,80432.0,40173.0,1532.0,65.85,1.25,
2025-03-01,RTT-March-2025,C_430,23987.0,19505.0,4438.0,44.0,81.31,0.18,
2025-03-01,RTT-March-2025,C_502,582709.0,325212.0,240667.0,16830.0,55.81,2.89,
2025-03-01,RTT-March-2025,C_999,7418598.0,4434722.0,2803633.0,180243.0,59.78,2.43,
2025-03-01,RTT-March-2025,X06,167587.0,122217.0,42563.0,2807.0,72.93,1.67,
2025-03-01,RTT-March-2025,X03,2802.0,2154.0,644.0,4.0,76.87,0.14,
2025-03-01,RTT-March-2025,X04,331503.0,204073.0,119661.0,7769.0,61.56,2.34,
2025-03-01,RTT-March-2025,X05,484335.0,295105.0,177895.0,11335.0,60.93,2.34,
2025-03-01,RTT-March-2025,C_340,216131.0,138767.0,74460.0,2904.0,64.21,1.34,
2025-03-01,RTT-March-2025,X02,629580.0,408919.0,211098.0,9563.0,64.95,1.52,
2025-03-01,RTT-March-2025,C_330,395257.0,235157.0,152113.0,7987.0,59.49,2.02,
2025-03-01,RTT-March-2025,C_101,414585.0,248123.0,154619.0,11843.0,59.85,2.86,
2025-03-01,RTT-March-2025,C_301,395202.0,247353.0,141540.0,6309.0,62.59,1.6,Gastroenterology
2025-03-01,RTT-March-2025,C_320,415194.0,252962.0,154383.0,7849.0,60.93,1.89,Cardiology
2025-03-01,RTT-March-2025,C_110,843066.0,478393.0,341038.0,23635.0,56.74,2.8,Trauma & Orthopaedics
2025-03-01,RTT-March-2025,C_120,637737.0,324966.0,287664.0,25107.0,50.96,3.94,ENT
2025-03-01,RTT-March-2025,C_130,586084.0,399949.0,177650.0,8485.0,68.24,1.45,Ophthalmology
2025-03-01,RTT-March-2025,C_100,403986.0,238183.0,154420.0,11383.0,58.96,2.82,General Surgery
2025-03-01,RTT-March-2025,C_150,58423.0,34732.0,22332.0,1359.0,59.45,2.33,
2025-03-01,RTT-March-2025,C_160,102628.0,55467.0,43741.0,3420.0,54.05,3.33,
2025-03-01,RTT-March-2025,C_170,10178.0,6852.0,3147.0,179.0,67.32,1.76,
2025-03-01,RTT-March-2025,C_300,40538.0,27327.0,12875.0,336.0,67.41,0.83,
2025-03-01,RTT-March-2025,C_140,328829.0,166642.0,148869.0,13318.0,50.68,4.05,
2025-04-01,RTT-April-2025,C_340,212881.0,136172.0,73857.0,2852.0,63.97,1.34,
2025-04-01,RTT-April-2025,X05,481133.0,294570.0,174590.0,11973.0,61.22,2.49,
2025-04-01,RTT-April-2025,X04,331432.0,202858.0,120065.0,8509.0,61.21,2.57,
2025-04-01,RTT-April-2025,X03,2502.0,1845.0,652.0,5.0,73.74,0.2,
2025-04-01,RTT-April-2025,X02,633842.0,412167.0,211659.0,10016.0,65.03,1.58,
2025-04-01,RTT-April-2025,C_999,7389065.0,4413682.0,2785360.0,190023.0,59.73,2.57,
2025-04-01,RTT-April-2025,C_502,580003.0,319750.0,242079.0,18174.0,55.13,3.13,
2025-04-01,RTT-April-2025,C_430,23571.0,19262.0,4261.0,48.0,81.72,0.2,
2025-04-01,RTT-April-2025,C_410,123675.0,82098.0,39959.0,1618.0,66.38,1.31,
2025-04-01,RTT-April-2025,C_400,223699.0,120448.0,96629.0,6622.0,53.84,2.96,Neurology
2025-04-01,RTT-April-2025,C_330,401261.0,243019.0,149073.0,9169.0,60.56,2.29,
2025-04-01,RTT-April-2025,X06,165090.0,120362.0,41760.0,2968.0,72.91,1.8,
2025-04-01,RTT-April-2025,C_301,387015.0,241934.0,138243.0,6838.0,62.51,1.77,Gastroenterology
2025-04-01,RTT-April-2025,C_100,397004.0,234740.0,150529.0,11735.0,59.13,2.96,General Surgery
2025-04-01,RTT-April-2025,C_101,408651.0,241985.0,154598.0,12068.0,59.22,2.95,
2025-04-01,RTT-April-2025,C_110,844120.0,477639.0,341886.0,24595.0,56.58,2.91,Trauma & Orthopaedics
2025-04-01,RTT-April-2025,C_120,638914.0,325185.0,287060.0,26669.0,50.9,4.17,ENT
2025-04-01,RTT-April-2025,C_130,588639.0,405214.0,174139.0,9286.0,68.84,1.58,Ophthalmology
2025-04-01,RTT-April-2025,C_320,409020.0,247379.0,153940.0,7701.0,60.48,1.88,Cardiology
2025-04-01,RTT-April-2025,C_150,58329.0,34214.0,22717.0,1398.0,58.66,2.4,
2025-04-01,RTT-April-2025,C_160,101264.0,54628.0,43038.0,3598.0,53.95,3.55,
2025-04-01,RTT-April-2025,C_170,9872.0,6594.0,3104.0,174.0,66.79,1.76,
2025-04-01,RTT-April-2025,C_300,37671.0,25675.0,11718.0,278.0,68.16,0.74,
2025-04-01,RTT-April-2025,C_140,329477.0,165944.0,149804.0,13729.0,50.37,4.17,
2025-05-01,RTT-May-2025,C_340,207710.0,134639.0,69971.0,3100.0,64.82,1.49,
2025-05-01,RTT-May-2025,C_400,222406.0,123241.0,92414.0,6751.0,55.41,3.04,Neurology
2025-05-01,RTT-May-2025,C_410,122989.0,83502.0,37846.0,1641.0,67.89,1.33,
2025-05-01,RTT-May-2025,C_430,23599.0,19598.0,3943.0,58.0,83.05,0.25,
2025-05-01,RTT-May-2025,C_502,578272.0,326246.0,233623.0,18403.0,56.42,3.18,
2025-05-01,RTT-May-2025,X02,638827.0,420640.0,207034.0,11153.0,65.85,1.75,
2025-05-01,RTT-May-2025,X03,2428.0,1874.0,550.0,4.0,77.18,0.16,
2025-05-01,RTT-May-2025,X04,330317.0,206091.0,115159.0,9067.0,62.39,2.74,
2025-05-01,RTT-May-2025,X05,480884.0,299253.0,168945.0,12686.0,62.23,2.64,
2025-05-01,RTT-May-2025,C_330,413232.0,258104.0,144563.0,10565.0,62.46,2.56,
2025-05-01,RTT-May-2025,C_999,7355950.0,4482076.0,2677035.0,196839.0,60.93,2.68,
2025-05-01,RTT-May-2025,X06,159494.0,119215.0,37332.0,2947.0,74.75,1.85,
2025-05-01,RTT-May-2025,C_320,400038.0,245882.0,146501.0,7655.0,61.46,1.91,Cardiology
2025-05-01,RTT-May-2025,C_300,35865.0,25210.0,10394.0,261.0,70.29,0.73,
2025-05-01,RTT-May-2025,C_170,9762.0,6567.0,3003.0,192.0,67.27,1.97,
2025-05-01,RTT-May-2025,C_160,101834.0,56719.0,41191.0,3924.0,55.7,3.85,
2025-05-01,RTT-May-2025,C_150,57858.0,34890.0,21345.0,1623.0,60.3,2.81,
2025-05-01,RTT-May-2025,C_140,329587.0,170423.0,145464.0,13700.0,51.71,4.16,
2025-05-01,RTT-May-2025,C_130,589546.0,414116.0,165881.0,9549.0,70.24,1.62,Ophthalmology
2025-05-01,RTT-May-2025,C_120,636238.0,328412.0,279296.0,28530.0,51.62,4.48,ENT
2025-05-01,RTT-May-2025,C_110,843398.0,489666.0,328571.0,25161.0,58.06,2.98,Trauma & Orthopaedics
2025-05-01,RTT-May-2025,C_101,400589.0,240125.0,148606.0,11858.0,59.94,2.96,
2025-05-01,RTT-May-2025,C_100,394228.0,237313.0,145447.0,11468.0,60.2,2.91,General Surgery
2025-05-01,RTT-May-2025,C_301,376849.0,240350.0,129956.0,6543.0,63.78,1.74,Gastroenterology
2025-06-01,RTT-June-2025,C_400,222585.0,125636.0,90231.0,6718.0,56.44,3.02,Neurology
2025-06-01,RTT-June-2025,C_410,124146.0,85401.0,37269.0,1476.0,68.79,1.19,
2025-06-01,RTT-June-2025,C_430,24341.0,20501.0,3792.0,48.0,84.22,0.2,
2025-06-01,RTT-June-2025,C_502,580010.0,331093.0,231028.0,17889.0,57.08,3.08,
2025-06-01,RTT-June-2025,C_340,203990.0,134701.0,66718.0,2571.0,66.03,1.26,
2025-06-01,RTT-June-2025,X02,643170.0,426742.0,205436.0,10992.0,66.35,1.71,
2025-06-01,RTT-June-2025,X03,2463.0,1829.0,630.0,4.0,74.26,0.16,
2025-06-01,RTT-June-2025,X04,328080.0,205333.0,113787.0,8960.0,62.59,2.73,
2025-06-01,RTT-June-2025,X05,485325.0,305744.0,167250.0,12331.0,63.0,2.54,
2025-06-01,RTT-June-2025,C_999,7367836.0,4533070.0,2643011.0,191755.0,61.53,2.6,
2025-06-01,RTT-June-2025,C_330,428279.0,272606.0,144773.0,10900.0,63.65,2.55,
2025-06-01,RTT-June-2025,X06,155400.0,115830.0,36593.0,2977.0,74.54,1.92,
2025-06-01,RTT-June-2025,C_301,373867.0,241376.0,126316.0,6175.0,64.56,1.65,Gastroenterology
2025-06-01,RTT-June-2025,C_100,394989.0,241189.0,142790.0,11010.0,61.06,2.79,General Surgery
2025-06-01,RTT-June-2025,C_101,395910.0,238451.0,146333.0,11126.0,60.23,2.81,
2025-06-01,RTT-June-2025,C_110,848356.0,499760.0,323064.0,25532.0,58.91,3.01,Trauma & Orthopaedics
2025-06-01,RTT-June-2025,C_120,635920.0,329485.0,278606.0,27829.0,51.81,4.38,ENT
2025-06-01,RTT-June-2025,C_130,592361.0,418677.0,164878.0,8806.0,70.68,1.49,Ophthalmology
2025-06-01,RTT-June-2025,C_320,395307.0,244312.0,143638.0,7357.0,61.8,1.86,Cardiology
2025-06-01,RTT-June-2025,C_150,57090.0,34464.0,21200.0,1426.0,60.37,2.5,
2025-06-01,RTT-June-2025,C_160,102925.0,58667.0,40191.0,4067.0,57.0,3.95,
2025-06-01,RTT-June-2025,C_170,10107.0,7194.0,2741.0,172.0,71.18,1.7,
2025-06-01,RTT-June-2025,C_300,35558.0,24857.0,10471.0,230.0,69.91,0.65,
2025-06-01,RTT-June-2025,C_140,327657.0,169222.0,145276.0,13159.0,51.65,4.02,
2025-07-01,RTT-July-2025,X06,151789.0,112670.0,36503.0,2616.0,74.23,1.72,
2025-07-01,RTT-July-2025,X05,476584.0,299073.0,165104.0,12407.0,62.75,2.6,
2025-07-01,RTT-July-2025,X04,329526.0,203907.0,116886.0,8733.0,61.88,2.65,
2025-07-01,RTT-July-2025,X03,2628.0,1932.0,693.0,3.0,73.52,0.11,
2025-07-01,RTT-July-2025,X02,628175.0,416156.0,201408.0,10611.0,66.25,1.69,
2025-07-01,RTT-July-2025,C_999,7299023.0,4468469.0,2641138.0,189416.0,61.22,2.6,
2025-07-01,RTT-July-2025,C_502,574663.0,324250.0,232408.0,18005.0,56.42,3.13,
2025-07-01,RTT-July-2025,C_430,25138.0,21272.0,3838.0,28.0,84.62,0.11,
2025-07-01,RTT-July-2025,C_400,218289.0,122110.0,89526.0,6653.0,55.94,3.05,Neurology
2025-07-01,RTT-July-2025,C_340,199887.0,131432.0,65959.0,2496.0,65.75,1.25,
2025-07-01,RTT-July-2025,C_330,436979.0,280075.0,145702.0,11202.0,64.09,2.56,
2025-07-01,RTT-July-2025,C_410,123212.0,83782.0,37957.0,1473.0,68.0,1.2,
2025-07-01,RTT-July-2025,C_301,374892.0,241775.0,126655.0,6462.0,64.49,1.72,Gastroenterology
2025-07-01,RTT-July-2025,C_100,395120.0,241466.0,142547.0,11107.0,61.11,2.81,General Surgery
2025-07-01,RTT-July-2025,C_101,389366.0,234116.0,145190.0,10060.0,60.13,2.58,
2025-07-01,RTT-July-2025,C_110,847453.0,498780.0,322240.0,26433.0,58.86,3.12,Trauma & Orthopaedics
2025-07-01,RTT-July-2025,C_120,628560.0,320013.0,281560.0,26987.0,50.91,4.29,ENT
2025-07-01,RTT-July-2025,C_130,585619.0,410068.0,167353.0,8198.0,70.02,1.4,Ophthalmology
2025-07-01,RTT-July-2025,C_320,388296.0,239231.0,142128.0,6937.0,61.61,1.79,Cardiology
2025-07-01,RTT-July-2025,C_150,56894.0,33921.0,21556.0,1417.0,59.62,2.49,
2025-07-01,RTT-July-2025,C_160,101766.0,58918.0,38687.0,4161.0,57.9,4.09,
2025-07-01,RTT-July-2025,C_170,9034.0,6376.0,2483.0,175.0,70.58,1.94,
2025-07-01,RTT-July-2025,C_300,32845.0,22352.0,10211.0,282.0,68.05,0.86,
2025-07-01,RTT-July-2025,C_140,322308.0,164794.0,144544.0,12970.0,51.13,4.02,
2025-08-01,RTT-August-2025,C_340,196465.0,128988.0,64878.0,2599.0,65.65,1.32,
2025-08-01,RTT-August-2025,C_400,219135.0,122715.0,89720.0,6700.0,56.0,3.06,Neurology
2025-08-01,RTT-August-2025,C_410,123777.0,83141.0,39243.0,1393.0,67.17,1.13,
2025-08-01,RTT-August-2025,C_430,25895.0,21645.0,4213.0,37.0,83.59,0.14,
2025-08-01,RTT-August-2025,C_502,575444.0,323933.0,233178.0,18333.0,56.29,3.19,
2025-08-01,RTT-August-2025,X02,639710.0,423625.0,205350.0,10735.0,66.22,1.68,
2025-08-01,RTT-August-2025,X03,2752.0,1948.0,802.0,2.0,70.78,0.07,
2025-08-01,RTT-August-2025,X04,327767.0,198758.0,120854.0,8155.0,60.64,2.49,
2025-08-01,RTT-August-2025,X05,474866.0,297419.0,164794.0,12653.0,62.63,2.66,
2025-08-01,RTT-August-2025,C_330,439693.0,282299.0,146916.0,10478.0,64.2,2.38,
2025-08-01,RTT-August-2025,C_999,7312356.0,4458454.0,2665200.0,188702.0,60.97,2.58,
2025-08-01,RTT-August-2025,X06,150226.0,111242.0,36721.0,2263.0,74.05,1.51,
2025-08-01,RTT-August-2025,C_320,386717.0,236366.0,143425.0,6926.0,61.12,1.79,Cardiology
2025-08-01,RTT-August-2025,C_300,32547.0,22077.0,10156.0,314.0,67.83,0.96,
2025-08-01,RTT-August-2025,C_100,395490.0,241613.0,142507.0,11370.0,61.09,2.87,General Surgery
2025-08-01,RTT-August-2025,C_101,386948.0,231899.0,145225.0,9824.0,59.93,2.54,
2025-08-01,RTT-August-2025,C_110,856471.0,504071.0,325607.0,26793.0,58.85,3.13,Trauma & Orthopaedics
2025-08-01,RTT-August-2025,C_120,623636.0,312981.0,284501.0,26154.0,50.19,4.19,ENT
2025-08-01,RTT-August-2025,C_301,377569.0,241754.0,128863.0,6952.0,64.03,1.84,Gastroenterology
2025-08-01,RTT-August-2025,C_140,321005.0,162193.0,145731.0,13081.0,50.53,4.08,
2025-08-01,RTT-August-2025,C_150,57492.0,34173.0,21834.0,1485.0,59.44,2.58,
2025-08-01,RTT-August-2025,C_160,102301.0,59251.0,38849.0,4201.0,57.92,4.11,
2025-08-01,RTT-August-2025,C_170,9073.0,6295.0,2623.0,155.0,69.38,1.71,
2025-08-01,RTT-August-2025,C_130,587377.0,410068.0,169210.0,8099.0,69.81,1.38,Ophthalmology
2025-09-01,RTT-September-2025,C_340,191905.0,127596.0,62114.0,2195.0,66.49,1.14,
2025-09-01,RTT-September-2025,C_400,219221.0,125336.0,88091.0,5794.0,57.17,2.64,Neurology
2025-09-01,RTT-September-2025,C_410,122269.0,82445.0,38579.0,1245.0,67.43,1.02,
2025-09-01,RTT-September-2025,C_430,26027.0,21893.0,4108.0,26.0,84.12,0.1,
2025-09-01,RTT-September-2025,C_502,575642.0,328733.0,228521.0,18388.0,57.11,3.19,
2025-09-01,RTT-September-2025,X02,635537.0,423954.0,201780.0,9803.0,66.71,1.54,
2025-09-01,RTT-September-2025,X03,2662.0,1790.0,871.0,1.0,67.24,0.04,
2025-09-01,RTT-September-2025,X04,321000.0,195500.0,118379.0,7121.0,60.9,2.22,
2025-09-01,RTT-September-2025,C_330,436209.0,279158.0,147410.0,9641.0,64.0,2.21,
2025-09-01,RTT-September-2025,X06,150541.0,112734.0,35783.0,2024.0,74.89,1.34,
2025-09-01,RTT-September-2025,C_999,7296893.0,4505684.0,2612677.0,178532.0,61.75,2.45,
2025-09-01,RTT-September-2025,X05,475473.0,301035.0,162258.0,12180.0,63.31,2.56,
2025-09-01,RTT-September-2025,C_320,388454.0,242334.0,139232.0,6888.0,62.38,1.77,Cardiology
2025-09-01,RTT-September-2025,C_300,33263.0,22912.0,10030.0,321.0,68.88,0.97,
2025-09-01,RTT-September-2025,C_170,9024.0,6322.0,2543.0,159.0,70.06,1.76,
2025-09-01,RTT-September-2025,C_160,104001.0,61083.0,38732.0,4186.0,58.73,4.02,
2025-09-01,RTT-September-2025,C_150,57571.0,35061.0,21060.0,1450.0,60.9,2.52,
2025-09-01,RTT-September-2025,C_140,318417.0,162163.0,143434.0,12820.0,50.93,4.03,
2025-09-01,RTT-September-2025,C_130,589819.0,416582.0,166129.0,7108.0,70.63,1.21,Ophthalmology
2025-09-01,RTT-September-2025,C_120,617531.0,316223.0,277471.0,23837.0,51.21,3.86,ENT
2025-09-01,RTT-September-2025,C_110,860865.0,514085.0,320190.0,26590.0,59.72,3.09,Trauma & Orthopaedics
2025-09-01,RTT-September-2025,C_101,388133.0,238155.0,140763.0,9215.0,61.36,2.37,
2025-09-01,RTT-September-2025,C_100,393730.0,243483.0,139321.0,10926.0,61.84,2.77,General Surgery
2025-09-01,RTT-September-2025,C_301,379599.0,247107.0,125878.0,6614.0,65.1,1.74,Gastroenterology
2025-10-01,RTT-October-2025,C_400,221595.0,127668.0,88512.0,5415.0,57.61,2.44,Neurology
2025-10-01,RTT-October-2025,C_410,121183.0,80963.0,39102.0,1118.0,66.81,0.92,
2025-10-01,RTT-October-2025,C_430,26082.0,21822.0,4199.0,61.0,83.67,0.23,
2025-10-01,RTT-October-2025,C_502,576162.0,330765.0,227329.0,18068.0,57.41,3.14,
2025-10-01,RTT-October-2025,C_340,188514.0,125810.0,60652.0,2052.0,66.74,1.09,
2025-10-01,RTT-October-2025,X02,634279.0,420804.0,204010.0,9465.0,66.34,1.49,
2025-10-01,RTT-October-2025,X03,2891.0,2040.0,849.0,2.0,70.56,0.07,
2025-10-01,RTT-October-2025,X04,319175.0,194393.0,118459.0,6323.0,60.9,1.98,
2025-10-01,RTT-October-2025,X05,481945.0,304508.0,165946.0,11491.0,63.18,2.38,
2025-10-01,RTT-October-2025,X06,153683.0,115151.0,36617.0,1915.0,74.93,1.25,
2025-10-01,RTT-October-2025,C_330,433743.0,272966.0,151237.0,9540.0,62.93,2.2,
2025-10-01,RTT-October-2025,C_999,7304189.0,4506981.0,2626449.0,170759.0,61.7,2.34,
2025-10-01,RTT-October-2025,C_301,382448.0,249914.0,126253.0,6281.0,65.35,1.64,Gastroenterology
2025-10-01,RTT-October-2025,C_100,391493.0,239706.0,141573.0,10214.0,61.23,2.61,General Surgery
2025-10-01,RTT-October-2025,C_101,389088.0,240659.0,139433.0,8996.0,61.85,2.31,
2025-10-01,RTT-October-2025,C_110,858898.0,509729.0,322728.0,26441.0,59.35,3.08,Trauma & Orthopaedics
2025-10-01,RTT-October-2025,C_120,613974.0,314759.0,277179.0,22036.0,51.27,3.59,ENT
2025-10-01,RTT-October-2025,C_130,598593.0,424765.0,167483.0,6345.0,70.96,1.06,Ophthalmology
2025-10-01,RTT-October-2025,C_320,387527.0,243128.0,137874.0,6525.0,62.74,1.68,Cardiology
2025-10-01,RTT-October-2025,C_150,57349.0,35294.0,20901.0,1154.0,61.54,2.01,
