n,pathways,mean_pct,sd_pct,min_pct,min_provider,min_provider_name,q1_pct,median_pct,q3_pct,iqr_pp,max_pct,max_provider,max_provider_name,range_pp,specialty_code,specialty,period,label,first_release
126,383609,66.10339723940365,13.911970224412752,30.303030303030305,NTE02,ST HUGH'S HOSPITAL,55.63466733682726,63.124187111619996,76.87891890716404,21.244251570336772,99.82993197278911,NTPH2,PRACTICE PLUS GROUP HOSPITAL - EMERSONS GREEN,69.52690166975881,C_301,Gastroenterology,2024-11,November 2024,False
125,386282,65.63128295896828,13.873995943450327,28.571428571428573,NTE02,ST HUGH'S HOSPITAL,55.106732348111656,64.58112407211028,76.48630594522378,21.37957359711212,99.92559523809524,NV1,INHEALTH LIMITED,71.35416666666667,C_301,Gastroenterology,2024-12,December 2024,False
123,385463,65.3562654895908,13.6909745204395,25.79034941763727,NTE02,ST HUGH'S HOSPITAL,56.45381854316321,64.03440187646599,73.97734979935566,17.523531256192456,100.0,NTPH2,PRACTICE PLUS GROUP HOSPITAL - EMERSONS GREEN,74.20965058236273,C_301,Gastroenterology,2025-01,January 2025,False
123,383978,65.63840983592273,14.204686247988489,27.18808193668529,NTE02,ST HUGH'S HOSPITAL,55.34713995271282,64.26987646499842,74.99562425194013,19.648484299227306,100.0,NTPH2,PRACTICE PLUS GROUP HOSPITAL - EMERSONS GREEN,72.8119180633147,C_301,Gastroenterology,2025-02,February 2025,False
121,383757,66.03080098236458,13.626525420589283,34.99278499278499,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,54.734318817419094,64.90125673249551,75.89693411611219,21.162615298693098,100.0,NTPH2,PRACTICE PLUS GROUP HOSPITAL - EMERSONS GREEN,65.00721500721501,C_301,Gastroenterology,2025-03,March 2025,False
120,375248,65.54114796480465,13.326013621890544,39.007456929802004,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,54.87201067133082,64.71427937837986,74.14625335991755,19.27424268858673,96.6931216931217,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,57.68566476331969,C_301,Gastroenterology,2025-04,April 2025,False
118,364808,66.46449422492198,13.33730727649204,40.78034139936222,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,56.02591686126706,66.30462398373984,75.78849941856325,19.762582557296184,100.0,NTPH2,PRACTICE PLUS GROUP HOSPITAL - EMERSONS GREEN,59.21965860063778,C_301,Gastroenterology,2025-05,May 2025,False
117,361512,66.5899866112808,13.374163514790625,26.527570789865873,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,57.67472240365774,65.22880720180045,74.84536082474227,17.170638421084533,96.72750157331654,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,70.19993078345067,C_301,Gastroenterology,2025-06,June 2025,False
119,364394,66.72075416563779,13.798145646286448,24.961479198767336,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,57.13961452391896,65.42397660818713,74.9118855848634,17.77227106094444,97.84946236559139,NRP,BEACON MEDICAL SERVICES GROUP LIMITED,72.88798316682406,C_301,Gastroenterology,2025-07,July 2025,False
119,367388,66.20406186243586,13.460536682210625,25.268513284341434,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,56.38892945509397,65.23722627737226,74.76427471095086,18.375345255856885,96.27329192546584,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,71.0047786411244,C_301,Gastroenterology,2025-08,August 2025,False
120,369937,67.64278693172658,13.624636955006434,30.878712871287128,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,58.082500218460424,67.0991402577605,75.94530816784597,17.86280794938554,97.92,NRP,BEACON MEDICAL SERVICES GROUP LIMITED,67.04128712871287,C_301,Gastroenterology,2025-09,September 2025,False
121,372855,67.93678215259793,13.335695967131933,40.51553205551884,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,58.809835588534845,67.37538388849515,75.75757575757575,16.947740169040905,99.40564635958395,NRP,BEACON MEDICAL SERVICES GROUP LIMITED,58.890114304065115,C_301,Gastroenterology,2025-10,October 2025,True
120,365442,67.54335516298224,13.401122121019027,39.4624713208784,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,58.17831890315179,66.72557779227435,75.09194077627875,16.913621873126957,98.3433734939759,NRP,BEACON MEDICAL SERVICES GROUP LIMITED,58.8809021730975,C_301,Gastroenterology,2025-11,November 2025,True
121,371074,67.45245772056228,13.48301919064082,38.72870249017038,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,59.10858510320072,66.48912561029738,76.60516605166052,17.4965809484598,98.27089337175792,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,59.542190881587544,C_301,Gastroenterology,2025-12,December 2025,False
121,373121,67.70611162066997,13.657595457125595,34.894613583138174,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,57.53086419753087,67.1255060728745,76.89492943021432,19.36406523268345,97.83096484667165,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,62.936351263533474,C_301,Gastroenterology,2026-01,January 2026,True
120,368563,68.59147475978683,13.774878367059769,32.810830067687924,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,59.22202858766063,68.96267825311944,78.68883685120508,19.46680826354445,97.58454106280193,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,64.77371099511402,C_301,Gastroenterology,2026-02,February 2026,True
121,356166,72.06290297618581,12.963558847218165,40.537116797567776,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,62.69096756901635,72.08197208197208,81.85125303152789,19.16028546251154,97.96348314606742,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,57.42636634849964,C_301,Gastroenterology,2026-03,March 2026,False
119,361130,71.49998609770604,13.014463370016928,37.29198184568835,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,61.948300622768464,70.17064846416382,80.6998120223674,18.751511399598932,97.69959404600812,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,60.40761220031977,C_301,Gastroenterology,2026-04,April 2026,True
120,359499,71.60345482448682,13.134612922796135,39.51898734177215,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,62.76315274337291,69.65445866765306,79.78230744177449,17.01915469840158,100.0,NTPH2,PRACTICE PLUS GROUP HOSPITAL - EMERSONS GREEN,60.48101265822785,C_301,Gastroenterology,2026-05,May 2026,True
131,581946,67.74375702226543,15.123076393721817,33.91655450874832,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,56.710379771879175,65.25793047532179,76.60961330810522,19.89923353622605,99.71870604781998,ACG31,NEWMEDICA - WORCESTER,65.80215153907166,C_130,Ophthalmology,2024-01,January 2024,False
133,585673,68.42703261377922,15.021383028223894,34.99176276771005,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,57.321131447587355,67.43920972644376,78.47758081334723,21.156449365759876,99.54022988505747,ACG31,NEWMEDICA - WORCESTER,64.54846711734743,C_130,Ophthalmology,2024-02,February 2024,False
134,589889,68.7103773621164,15.84825476512782,35.470668485675304,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,56.858946282157206,67.06021096925258,79.19132700981164,22.33238072765444,99.52978056426332,ACG24,NEWMEDICA - TEESSIDE - NORTH ORMESBY,64.05911207858802,C_130,Ophthalmology,2024-03,March 2024,False
135,592133,69.97615549395555,15.536755663395214,37.577639751552795,NEY,PIONEER HEALTHCARE LIMITED,58.439285091250696,68.2659355723098,80.91833387702536,22.479048785774665,99.22737306843267,L6O7H,SPAMEDICA POOLE,61.649733316879875,C_130,Ophthalmology,2024-04,April 2024,False
133,591579,71.01667338277205,15.188873872313861,39.209225700164744,NTP11,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,59.65043462005795,67.27533853098072,81.94574368568756,22.29530906562961,99.55995599559957,ACG31,NEWMEDICA - WORCESTER,60.35073029543482,C_130,Ophthalmology,2024-05,May 2024,False
134,589128,70.53347281459841,15.459702048850088,34.17829678154372,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,59.083227612896614,67.14364347989164,80.69679472994906,21.613567117052447,99.4186046511628,ACG31,NEWMEDICA - WORCESTER,65.24030786961907,C_130,Ophthalmology,2024-06,June 2024,False
131,584118,69.96453369577796,14.83581015197236,35.366882204104584,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,60.40935049756823,66.14367365235907,79.93303917968836,19.523688682120138,99.64912280701755,NPG16,SPAMEDICA CHELMSFORD,64.28224060291296,C_130,Ophthalmology,2024-07,July 2024,False
131,584862,69.4454894183241,14.94651102329696,38.42139595564253,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,59.13818151085893,66.49323621227887,78.68493424863695,19.54675273777802,99.76275207591934,ACG24,NEWMEDICA - TEESSIDE - NORTH ORMESBY,61.34135612027681,C_130,Ophthalmology,2024-08,August 2024,False
127,576450,69.31424952736921,14.731599945395748,36.844783715012724,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,58.6140590671162,66.90259521402089,79.41532499137074,20.801265924254537,99.70457902511079,M4C5R,NEWMEDICA - NORTHAMPTON,62.859795310098065,C_130,Ophthalmology,2024-09,September 2024,False
128,569905,70.24488458444185,14.302223841490017,40.685224839400426,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,59.59280877574024,68.13719601127826,78.87639721731507,19.283588441574835,99.2874109263658,ACG24,NEWMEDICA - TEESSIDE - NORTH ORMESBY,58.60218608696537,C_130,Ophthalmology,2024-10,October 2024,False
129,559843,71.02217617669301,14.556671314400926,38.805577479610626,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,59.56964892412231,68.60011154489682,80.72368421052632,21.154035286404003,99.57325746799431,ACG19,NEWMEDICA COMMUNITY OPHTHALMOLOGY - LEEDS,60.767679988383684,C_130,Ophthalmology,2024-11,November 2024,False
136,562207,71.83106018406173,14.980763006230468,39.83561643835616,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,61.90158815062424,68.81238214959146,82.67901879103628,20.777430640412042,99.20993227990971,ACG24,NEWMEDICA - TEESSIDE - NORTH ORMESBY,59.374315841553546,C_130,Ophthalmology,2024-12,December 2024,False
130,555511,70.9925432699052,14.507868950360876,38.142857142857146,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,60.32023518420264,68.41310783558008,80.91271286462589,20.59247768042325,99.43181818181819,ACG37,NEWMEDICA - IPSWICH,61.28896103896104,C_130,Ophthalmology,2025-01,January 2025,False
129,556538,71.36101731745609,14.458214143630537,39.0625,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,60.290652003142185,70.4156064461408,80.0251256281407,19.734473624998515,99.53650057937428,ACG24,NEWMEDICA - TEESSIDE - NORTH ORMESBY,60.47400057937428,C_130,Ophthalmology,2025-02,February 2025,False
131,560242,72.15772123385464,14.064848509959612,43.00751879699248,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,60.17422300590503,72.00214132762312,81.08254423352753,20.9083212276225,99.62168978562421,ACG24,NEWMEDICA - TEESSIDE - NORTH ORMESBY,56.614170988631734,C_130,Ophthalmology,2025-03,March 2025,False
133,562621,73.4203685180325,14.800477051723513,39.81072555205047,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,62.39357820481634,72.29965156794425,82.73444083303238,20.340862628216037,99.64476021314387,ACG37,NEWMEDICA - IPSWICH,59.8340346610934,C_130,Ophthalmology,2025-04,April 2025,False
135,563337,74.81812589796945,14.460969383591143,39.17329093799682,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,64.5384872539129,73.77318619394224,85.16483516483515,20.62634791092225,99.81718464351006,G4H0I,NEWMEDICA SUFFOLK - BURY ST EDMUNDS - CLARITY HOUSE,60.64389370551324,C_130,Ophthalmology,2025-05,May 2025,False
140,567224,75.0747432532005,13.750732018186003,42.69418794133623,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,64.9456827936684,74.76166107658413,87.02329850189773,22.07761570822933,100.0,ACG37,NEWMEDICA - IPSWICH,57.30581205866377,C_130,Ophthalmology,2025-06,June 2025,False
136,560109,74.17769110766812,13.809644092416077,39.10095429432446,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,64.48676089241151,73.22058770828141,84.76426287011246,20.27750197770095,99.66555183946488,R7W2O,NEWCASTLE NEWMEDICA LTD,60.56459754514042,C_130,Ophthalmology,2025-07,July 2025,False
137,560544,73.64541106909009,13.762829426023846,36.51252408477842,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,63.51738241308794,72.03589985829004,83.76560999039386,20.24822757730592,99.74862529457974,NNH,OPTEGRA UK,63.23610120980132,C_130,Ophthalmology,2025-08,August 2025,False
138,560976,74.12448328281641,13.55584078216979,38.79558541266795,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,64.43129380189268,72.31582254183184,82.68664754246957,18.255353740576894,99.73122293564282,NNH,OPTEGRA UK,60.93563752297487,C_130,Ophthalmology,2025-09,September 2025,False
143,569701,74.87434574446331,13.418927381355532,44.629124286777476,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,64.69594278039791,73.30043859649123,84.05880049579429,19.362857715396373,99.95828118481435,NNH,OPTEGRA UK,55.32915689803688,C_130,Ophthalmology,2025-10,October 2025,True
142,566666,74.44470409841979,13.692653601882727,45.68563762180483,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,63.89465193717358,72.70374520912281,84.05118893518102,20.15653699800744,99.9733012948872,NNH,OPTEGRA UK,54.28766367308236,C_130,Ophthalmology,2025-11,November 2025,True
151,570712,74.63434098102877,13.9919388265876,43.50583825861323,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,63.2668359292469,73.57987037743042,87.00579361917698,23.738957689930082,99.98701973001039,NNH,OPTEGRA UK,56.48118147139716,C_130,Ophthalmology,2025-12,December 2025,False
149,563630,73.6641557426887,13.46379164792182,41.251840942562595,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,62.82539682539682,72.00447928331467,84.49428320140721,21.66888637601039,99.2108229988726,NNH,OPTEGRA UK,57.958982056310006,C_130,Ophthalmology,2026-01,January 2026,True
162,570082,75.13383783181443,13.084244439583628,43.78559953264203,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,64.53783587987354,73.31893697324357,87.86341093225593,23.32557505238239,99.23076923076923,NTPAD,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,55.445169698127195,C_130,Ophthalmology,2026-02,February 2026,True
168,567855,77.5469739896017,12.48414919174886,50.26985350809561,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,67.52369736623793,76.57984550878129,89.11335284052103,21.589655474283106,100.0,NNH03,OPTEGRA (SURREY EYE HOSPITAL),49.73014649190439,C_130,Ophthalmology,2026-03,March 2026,False
171,576452,78.41933354266521,12.503262928624402,52.361673414304995,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,67.47469848386388,77.99905168326221,89.52719641066517,22.052497926801294,99.86504723346829,NNH03,OPTEGRA (SURREY EYE HOSPITAL),47.50337381916329,C_130,Ophthalmology,2026-04,April 2026,True
172,589110,79.32633610413922,12.168376689583235,51.95402298850575,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,68.84479100925384,80.3886230028007,90.22776407947399,21.382973070220146,100.0,NNH03,OPTEGRA (SURREY EYE HOSPITAL),48.04597701149425,C_130,Ophthalmology,2026-05,May 2026,True
123,613601,52.08996608123857,13.844318755894855,16.534935188112552,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,43.181668125665965,49.64060117621433,59.02342278172631,15.841754656060345,95.95959595959596,NRP,BEACON MEDICAL SERVICES GROUP LIMITED,79.4246607714834,C_120,"Ear, Nose and Throat",2024-01,January 2024,False
123,620486,52.603074293101784,13.600976748845854,23.223259152907396,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,43.819015747672495,49.98461064943059,60.21357942611661,16.394563678444115,95.35714285714286,NRP,BEACON MEDICAL SERVICES GROUP LIMITED,72.13388370423547,C_120,"Ear, Nose and Throat",2024-02,February 2024,False
123,631920,51.949436272632774,13.058203298426438,21.399541860636962,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,44.50912129233699,50.05374417771408,59.097359703398666,14.588238411061674,93.54838709677419,NNE,DORKING HEALTHCARE LIMITED (DHC),72.14884523613723,C_120,"Ear, Nose and Throat",2024-03,March 2024,False
123,644851,53.48894731784717,12.826162296129459,26.733977172958735,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,45.22288321658364,50.60518731988473,60.70163798016585,15.47875476358221,91.64490861618799,NNE,DORKING HEALTHCARE LIMITED (DHC),64.91093144322926,C_120,"Ear, Nose and Throat",2024-04,April 2024,False
123,649526,54.110086080241395,12.484321883520538,30.049138520868322,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,46.08405674201289,51.058247332517055,62.3834461819891,16.29938943997621,90.78947368421052,NNE,DORKING HEALTHCARE LIMITED (DHC),60.740335163342195,C_120,"Ear, Nose and Throat",2024-05,May 2024,False
122,651075,53.56810075690183,12.275766465473264,28.875340511090933,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,44.625210838501836,51.323971573049064,59.92402710975077,15.298816271248931,91.36302294197031,NNE,DORKING HEALTHCARE LIMITED (DHC),62.48768243087938,C_120,"Ear, Nose and Throat",2024-06,June 2024,False
122,650441,53.13369960779344,12.7794114733719,28.37624802942722,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,43.78999085098148,50.3691606205311,60.199665165086415,16.409674314104933,95.85798816568047,NT411,CLEMENTINE CHURCHILL HOSPITAL,67.48174013625325,C_120,"Ear, Nose and Throat",2024-07,July 2024,False
120,643154,51.97928797506434,12.400263207285043,24.937027707808564,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,43.35294041083709,49.61636250974435,58.84368219894536,15.490741788108267,93.35260115606937,NNE,DORKING HEALTHCARE LIMITED (DHC),68.4155734482608,C_120,"Ear, Nose and Throat",2024-08,August 2024,False
121,632738,52.685440860687876,13.022970019836704,29.19873245812585,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,43.83672369661862,50.07235890014472,59.29934491597835,15.462621219359733,100.0,NV1,INHEALTH LIMITED,70.80126754187415,C_120,"Ear, Nose and Throat",2024-09,September 2024,False
120,630193,52.40919808357715,12.668356222579582,30.625941651828516,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,44.144172429032544,49.550696756243866,59.557288502723466,15.413116073690922,92.090395480226,NNE,DORKING HEALTHCARE LIMITED (DHC),61.46445382839748,C_120,"Ear, Nose and Throat",2024-10,October 2024,False
123,626783,53.47798908318289,13.976641624195778,29.545790797455243,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,44.23472130337427,50.354609929078016,59.34604923680345,15.11132793342918,99.8,NV1,INHEALTH LIMITED,70.25420920254476,C_120,"Ear, Nose and Throat",2024-11,November 2024,False
123,626890,52.985473342975425,13.174979678949896,30.271718331419823,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,43.706490009660925,50.732265446224254,58.300489869609535,14.59399985994861,95.43726235741445,NT337,SPIRE LIVERPOOL HOSPITAL,65.16554402599463,C_120,"Ear, Nose and Throat",2024-12,December 2024,False
122,630480,52.9361459340485,13.299701404687603,26.733380986418872,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,44.688968579048,51.23347013924786,60.06142568410915,15.372457105061152,98.94179894179894,NV1,INHEALTH LIMITED,72.20841795538007,C_120,"Ear, Nose and Throat",2025-01,January 2025,False
121,626291,53.02547715541631,12.657512098572846,28.270874424720578,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,44.78487614080834,51.33303208314505,59.71132726702228,14.926451126213934,98.94736842105263,NV1,INHEALTH LIMITED,70.67649399633206,C_120,"Ear, Nose and Throat",2025-02,February 2025,False
122,630695,54.0234522515203,13.114556524692482,22.885990744636096,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,45.567424223846,52.27584350993313,59.715664371983664,14.148240148137667,99.8489425981873,NV1,INHEALTH LIMITED,76.9629518535512,C_120,"Ear, Nose and Throat",2025-03,March 2025,False
123,631880,54.31057445621877,13.840662225771077,28.19494584837545,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,45.888746422251174,51.296743063932446,60.30479385619573,14.416047433944556,99.812734082397,NV1,INHEALTH LIMITED,71.61778823402155,C_120,"Ear, Nose and Throat",2025-04,April 2025,False
123,629495,54.62263464119749,13.564672195066548,27.191091954022987,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,45.57244764979779,51.85977616853193,60.25626294538381,14.683815295586022,98.45559845559846,NT411,CLEMENTINE CHURCHILL HOSPITAL,71.26450650157548,C_120,"Ear, Nose and Throat",2025-05,May 2025,False
123,628966,54.59344917378469,13.091005775406787,21.57908775673513,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,46.06658609146601,52.210663198959686,60.940133230245166,14.87354713877916,98.38129496402878,NT411,CLEMENTINE CHURCHILL HOSPITAL,76.80220720729365,C_120,"Ear, Nose and Throat",2025-06,June 2025,False
122,621865,53.50138041986929,12.873958430163356,14.476789929189614,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,44.948721252027866,51.64307933225446,59.876442650018944,14.927721397991078,99.81060606060606,NT411,CLEMENTINE CHURCHILL HOSPITAL,85.33381613141646,C_120,"Ear, Nose and Throat",2025-07,July 2025,False
120,616250,51.9330862130008,11.300249850803675,14.045681281176162,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,44.513088626838986,50.80104467286726,57.63344726721289,13.120358640373901,84.19452887537994,NNE,DORKING HEALTHCARE LIMITED (DHC),70.14884759420379,C_120,"Ear, Nose and Throat",2025-08,August 2025,False
119,609583,53.07737432350458,11.189242818557998,20.73170731707317,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,45.4170800363775,52.06185567010309,58.818326523422975,13.401246487045476,83.02425106990015,NNE,DORKING HEALTHCARE LIMITED (DHC),62.29254375282697,C_120,"Ear, Nose and Throat",2025-09,September 2025,False
119,605830,52.9736043143855,10.986298308757219,24.97906782026235,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,46.31391585534202,51.687921980495126,58.621095464156056,12.307179608814039,85.79881656804734,NNE,DORKING HEALTHCARE LIMITED (DHC),60.81974874778499,C_120,"Ear, Nose and Throat",2025-10,October 2025,True
118,580728,53.52625124323048,10.728823826405364,19.456244689889548,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,46.63540896216465,53.027008358968786,58.887005492074636,12.251596529909989,81.90348525469169,NNE,DORKING HEALTHCARE LIMITED (DHC),62.447240564802144,C_120,"Ear, Nose and Throat",2025-11,November 2025,True
118,581360,53.74143523675523,10.611101567865349,27.757774140752865,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,47.01036621090424,53.561772455706944,58.77374254322004,11.7633763323158,87.82138024357239,NV1,INHEALTH LIMITED,60.06360610281953,C_120,"Ear, Nose and Throat",2025-12,December 2025,False
122,581194,55.593042964900114,11.739270444288552,26.93409742120344,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,47.25843967615632,55.10942413695844,59.99821670374311,12.73977702758679,98.57142857142857,NRP,BEACON MEDICAL SERVICES GROUP LIMITED,71.63733115022512,C_120,"Ear, Nose and Throat",2026-01,January 2026,True
